,dialog
0,"Advertise your product or brand here contact www.OpenSubtitles.org today RADIO: Viking, North Utsire, South Utsire, wind south west, rain at times, good."
1,"CLARA"". ""Waste no more time arguing about what a good man should be."
2,"""Be one."" Marcus Aurelius."
3, Have you been running?
4, Are you okay?
5,There was a call for you at the office.
6,From your...doctor.
7,Did he leave an address?
8,Draught.
9,"Fancy a week in Ancient Mesopotamia, followed by future Mars?"
10, Will there be cocktails?
11, On the Moon.
12,The Moon'll do.
13,How's the new job? Teach anything good?
14,No. Learn anything?
15,Nota thing.
16, What's happening?
17," Whoa, whoa. We're taking off."
18,But the engines aren't going.
19,"PILOT OVER RADIO: Wait for it to level, Greyhound leader."
20,Blue Eagle is airborne and ready to receive.
21,We're on our way.
22,"OSGOOD"". Hello?"
23,"Kate Stewart's phone. Oh, hold on."
24,Excuse me! Sorry.
25, Ma'am! Ma'am!
26, The ravens are looking a bit sluggish.
27, Tell Malcolm we need new batteries.
28, It's him.
29,"Sorry. It's your personal phone, but I recognised the ringtone."
30," It's him, isn't it?"
31, Inhaler.
32,"Doctor, hello."
33,We found the Tardis in a field.
34, I'm having it brought in.
35, No kidding!
36,Where are you?
37,"Oh, my God."
38,"Oh, Doctor, I'm so sorry."
39,We had no idea you were still in there.
40,Come on.
41,"PILOT: Roger. New heading, 270."
42,Changing course.
43, Doctor?
44,Clara!
45," Doctor, can you hear me?"
46, Ow!
47,I don't think he can hear me.
48," Next time, would it kill you to knock?"
49,I'm having you taken directly to the scene.
50,"Doctor, hello. Are you okay?"
51,I'm just going to pop you on hold.
52, Doctor?
53,  Doctor!
54,GUARD: Attention!
55, Why am I saluting?
56, Doctor.
57,"As Chief Scientific Officer, may I extend the official apologies of UNIT..."
58,"Kate LethbridgeStewart, a word to the wise."
59,"As I'm sure your father would have told you, I don't like being picked up."
60,That probably sounded better in his head.
61,I'm acting on instructions direct from the throne.
62,Sealed orders from Her Majesty Queen Elizabeth the First.
63,The Queen? The First?
64," Sorry, Elizabeth the First?"
65, Her credentials are inside.
66,"No, inside."
67,Nice scarf.
68, What's our cover story for this?
69," Um, Derren Brown."
70, Again?
71," Oh, we sent him flowers."
72,"GUARD: Attention! Right, I want a secure perimeter around the gallery."
73,Did you know her? Elizabeth the First?
74, Unified Intelligence Task Force.
75, Sorry?
76,This lot. UNIT. They investigate alien stuff. Anything alien.
77," What, like you?"
78, I work for them.
79,You have a job?
80,Why shouldn't I have a job?
81,I'd be brilliant at having a job.
82, You don't have a job.
83, I do. This is my job. I'm doing it now.
84, You never have a job.
85, I do! I do.
86,"KATE: Elizabeth's credentials, Doctor."
87,But...
88,But that's not possible.
89,No more.
90,"""No more.""  That's the title."
91, I know the title.
92,Also known as Gall/fray Falls.
93,This painting doesn't belong here.
94,Not in this time or place.
95,CLARA: Obviously.
96,"It's the fa ll of Arcadia, Ga llifrey's second city."
97,But how is it doing that?
98,How is that possible?
99,It's an oil painting...
100,...in 3D.
101,DOCTOR: Time Lord art.
102,Bigger on the inside.
103,"A slice of real time, frozen."
104,"KATE: Elizabeth told us where to find it, and its significance."
105, You okay?
106, He was there.
107, Who was?
108, Me.
109,The other me.
110,The one I don't talk about.
111,I don't understand.
112,I've had many faces. Many lives.
113,I don't admit to all of them.
114,There's one life I've tried very hard to forget.
115,WHISPER: No more...
116,"He was the Doctor who fought in the Time War, and that was the day he did it."
117,The day I did it.
118,The day he killed them all.
119,"The last day of the Time War, the war to end all wars between my people and the Daleks."
120,"And in that battle, there was a man with more blood on his hands than any other."
121,A man who would commit a crime that would silence the universe.
122,And that man was me.
123,"DALEK"". Exterminate."
124,Exterminate. Exterminate.
125,A message for the High Council.
126,Priority Omega.
127,Arcadia has fallen.
128,"I repeat, Arcadia has fallen."
129,"Soldier, I'm going to need your gun."
130,Exterminate. Exterminate.
131,Exterminate.
132,"Please... Please, just don't..."
133,DALEK: Alert. Alert.
134,The Doctor is detected.
135,The Doctor is surrounded.
136,"Inform High Command, we have the Doctor."
137,Seek. Locate. Destroy.
138,The Doctor is detected.
139,Seek. Locate. Destroy.
140,Seek.
141,"DALEK"".  The Doctor is escaping."
142,What are these words?
143,Explain. Explain.
144,ANDROGAR: The High Council is in emergency session.
145, They have plans of their own.
146, GENERAL: To hell with the High Council.
147,Their plans have already failed.
148,Gallifrey's still in the line of fire.
149,"So, he was there, then."
150,He left a message.
151,A written warning for the Daleks.
152, He's a fool.
153," No, he's a madman."
154,"As you can see, sir, all Dalek fleets surrounding the planet are now converging on the capitol, but the Sky Trenches are holding."
155,Where did he go next?
156,What does it matter?
157,This is their biggest ever attack.
158," Sir, they're throwing everything at us."
159, Sir?
160,We have a security breach to the Time Vaults.
161,The Omega Arsenal.
162,Where all the forbidden weapons are locked away.
163,They're not forbidden any more.
164,We've used them all against the Daleks.
165,"No. No, we haven't."
166,The Moment is gone.
167,I don't understand. What is the Moment?
168,I've never heard of it.
169,The galaxy eater.
170,The final work of the ancients of Gallifrey.
171,"A weapon so powerful, the operating system became sentient."
172,"According to legend, it developed a conscience."
173,And we've never used it?
174,How do you use a weapon of ultimate mass destruction when it can stand in judgment on you?
175,"GENERAL"". There is only one man who would even try."
176,"OLD DOCTOR: Time Lords of Gallfray, Daleks of Skaro, I serve notice on you all."
177,Too long have I stayed my hand.
178,No more.
179,"Today, you leave me no choice."
180,"Today, this war will end."
181,No more.
182,No more.
183,"Now, how do you work?"
184,Why is there never a big red button?
185,Hello?
186, Is somebody there?
187, FEMALE VOICE: It's nothing.
188,It's just a wolf.
189, Don't sit on that!
190, Why not?
191,"Because it's not a chair, it's the most dangerous weapon in the universe."
192,Why can't it be both?
193,Why'd you park so far away?
