,dialog
0, Bah bahbahbah   Bah bahbah   Bah bahbahbah  I want you so bad!
1,"Oh, man!"
2, Yeah.
3," Oh, yeah."
4,"Pretty awesome, huh?"
5,"Oh, my God!"
6, Wait! What's the matter?
7," Oh, my God!"
8,Is it my split ends?
9,I can cornrow it!
10,Cornrow it! Cornrow it!
11,"Get up   'Cause I been up for hours   I bet   Today I'm gonna know her  Then again   I am thinking with a boner   Morning wood   Good morning You look so good   Morning wood   Good morning You look so good   Morning wood   Good morning   Good morning, wood   It's hard   In dreams I have direction   I awake   With this erection   My life   Completes the day I meet her  P.S. I hope   She likes action figures    Morning wood   Page."
12,"Listen, these bitches specifically asked us to get them alcohoI."
13,"I mean, it's a nobrainer."
14,We bring booze to the party and we're getting laid by the hottest chicks in schooI.
15,They're D.T.F. down to fuck!
16,"Mmm! Andy, nice touch with that sour cream, man."
17,I didn't use sour cream.
18,"Trust me, you will have your D. I.H.E."
19,dick in her ear T. I.H.A. toe in her ass and my B.O.Y.C.
20,balls on your chin.
21,"That just sounds horrible, Jonah."
22,What? Are you saying you would just rather have my balls on your chin?
23," What are you doing, man?"
24," Nothing. Hair in your eye. Look, it doesn't matter."
25,What's important here is that we find someone who can get us alcohoI...
26,"so we can get some ""P"" in the motherfuckin' va""G"" before our 18th birthday."
27,Hey.
28,Chickachickayeah!
29,Look what I picked up last night! Huh?
30," ""McAnalovin""?"
31, Yeah.
32, One frickin' name? For realsies?
33, What the hell is that?
34, It's a great I.D.
35," It's fuckin' awesome, man!"
36, Could you get me one?
37," Yeah, I can hook you up."
38, Nice.
39, 'Cause I am McAnalovin.
40,Yeshiva class of 2010!
41,Chickachickayeah!
42,Fake I.D.! Fake I.D.!
43,"Keep it down, bitches!"
44,"Look, normally I wouldn't give a shit..."
45,but my cousin said that there's some serious side effects with this herb.
46,I mean serious.
47,What's wrong with you?
48,You're such a pussy.
49,It'll be the best shit you've ever smoked.
50,They're just telling you it's got side effects so they can keep it all for themselves.
51,"All right, then you smoke some."
52,Not interested.
53,I'm on a diet.
54,I'll tell you what.
55,"You smoke this shit for one week straight, and I'll pay your rent for six months."
56, Serious?
57," Uh, yeah."
58," You're on, beeyatch!"
59, You know how I know you're gay?
60, How?
61," Uh, you just called me ""beeyatch. ""  You know how I know you're gay?"
62, How?
