,dialog
0,You guys suck.
1,"No, really?"
2, You're looking good.
3,Nothing to worry about. It's fine.
4,"Hot, isn't it?"
5,"Shouldn't have gotten in his way, Scottie."
6," Looking good out there, babe."
7," How would you know, Stiles?"
8, You want to forfeit the game?
9," Yeah, what's wrong with that?"
10, No.
11, No?
12,My players have league scoring records at stake.
13,If we quit now you can beat the traffic.
14, There's a lot to learn from losing.
15, We'll play if it's that big a deal to you.
16," Over here, over here!"
17, Push it up.
18," It's not going too well, is it?"
19, Look at their sneakers.
20,If our guys had sneakers like that who knows what they could do.
21, Shoot.
22, We're all open.
23,That fat kid's got a great arm.
24,Over here. Pass it.
25,"Forget it, dork."
26, Nice try.
27,I wanna get out of here.
28,"It's not that bad. First game of the season, 11 more to go."
29,It's just a game.
30,You better shape up.
31,I can't do this all by myself.
32, What is that? Liverwurst?
33, What?
34," I thought you were on a diet, Chub."
35, I don't know what you're talking about.
36,"Chub, look at this."
37,Give me that.
38,Stop snooping around in my locker.
39,"Look, I can smell that liverwurst from over there."
40,"Oh, yeah, right. Underneath these?"
41,"All right. Great game, guys."
42,We showed them.
43," We lost, Stiles."
44, The umpire needed glasses.
45, Remember that seven buck s?
46, You owe me.
47,"Without a keg, they won't let me into the party."
48, Where would you buy it anyway?
49, Lend me five.
50, Later.
51, Two.
52,"Hey, Chub, how's the diet?"
53,"Lemonade, you were terrific."
54,What the hell is that?
55,"Lemonade, my man. What it is?"
56,I'm raising some cash for the AfroAmerican festival...
57,Can we talk?
58,"Hey, Scottie, come on in."
59, Great game. Want a thigh or a wing?
60," That's not necessary, coach."
61,"You said that if we had problems, we should come to you."
62, That's what I'm here for.
63," Great, because I got a problem."
64,What kind of problem?
65,"As you can see, I'm a very busy man."
66, It's kind of complicated.
67," Oh, those kinds of problems."
68,What is it? Drugs? Girls?
69,"I'd like to help, but I'm tapped out."
70,The IRS is breathing down my neck like it's a personal vendetta.
71,"No, coach. How can I put this?"
72,I'm going through changes.
73,Don't worry about that.
74,We all go through that.
75,Some a bit later than others.
76,Sorry I didn't notice.
77,I haven't been in the locker room much.
78,I don't think it's gonna be possible for me to play on the team anymore.
79,"Oh, yeah? Well look, I know what you're going through."
80,A couple years back a kid came to me the same way.
81,Saying to me the same thing you're saying.
82,He wanted to drop off the team.
83,"His mother was a widow, all crippled up."
84,She was scrubbing floors.
85,She had a pin in her hip.
86,He wanted to drop basketball and get a job.
87,Now these were poor people.
88,Hungry people with real problems.
89,Understand what I'm saying?
90,What happened to the kid?
91,I don't know. He quit.
92,"Third stringer, I didn't need him."
93, I'm a first stringer.
94, And you work for your old man.
95,I should be coming to you when I need money.
96,"Fine. Thank s a lot, coach."
97,Don't mention it.
