,dialog
0,"<font color""ffff80"">Fixed & Synced by bozxphd. Enjoy The Flick.</font> (LOOKING GLASS' ""BRANDY There's a girl in this harbor town."
1,And she works layin' whiskey down.
2,"They say, ""Brandy, fetch another round""."
3,And she serves them whiskey and wine.
4,"The sailors say ""Brandy, you're a fine girl""."
5,"""What a good wife you would be"" EGO: Come on!"
6,MEREDITH: (YELPS) Slow down!
7,"This way, my river lily! Come on!"
8,Where are you taking me?
9,"Come on, come on."
10,Look. Look!
11,"(GASPS) Oh, it's beautiful!"
12,EGO: I was afraid it wouldn't take to the soil...
13,but it rooted quickly.
14,"And soon, it'll be everywhere."
15,All across the universe.
16,"Well, I don't know what you're talking about..."
17,but I like the way you say it.
18,(SIGHS) My heart is yours...
19,Meredith Quill.
20,I can't believe I fell in love with a spaceman.
21,"(MUSIC FADING UP, ""BRANDY (YOU'RE A FINE GIRL"")  Showtime, aholes!"
22, (DEVICE BEEPS) It will be here any minute.
23,Which will be its loss.
24,I thought your thing was a sword?
25,We've been hired to stop an interdimensional beast...
26,"from feeding on those batteries, and I'm gonna stop it with a sword?"
27,"It's just, swords were your thing and guns were mine."
28,But I guess we're both doing guns now.
29,I just didn't know that.
30,"Drax, why aren't you wearing one of Rocket's aerorigs?"
31,It hurts.
32,It hurts?
33,I have sensitive nipples.
34,"""My nipples hurt! Oh, goodness me!"" What about him? What's he doing?"
35,I'm finishing this so we can listen to tunes while we work.
36,How is that a priority?
37,Blame Quill. He's the one who loves music so much.
38,"No, I actually agree with Drax on this."
39,That's hardly important right now.
40,"Oh, okay. Sure, Quill."
41,"No, seriously, I side with Drax."
42,"No, I understand that."
43,You're being very serious right now.
44,I can clearly see you winking.
45,Damn it. I'm using my left eye?
46,I am Groot.
47, They were not looking at you funny.
48," (DEVICE BEEPING RAPIDLY) Well, that's intense."
49,"(ELECTRIC LIGHT ORCHESTRA'S ""MR. BLUE SKY"" PLAYING) Groot!"
50,"Groot, get out of the way!"
51,You're gonna get hurt!
52,Hi.
53,No! Spit it out!
54,Come on!
55,Disgusting!
56,The beast's hide is too thick to be pierced from the outside.
57,I must cut through it from the inside.
58,Huh?
59," (LAUGHING)  No, no! Drax, wait a minute!"
60,Drax!
61,What is he doing?
62,"He said the skin is too thick to be pierced from the outside, so he..."
63, That doesn't make any sense!
64, I tried telling him that!
65,Skin is the same level of thickness from the inside as from the outside!
66,I realize that.
67,There is a cut on its neck.
68,"Rocket, get it to look up."
69,"Hey, you giant SeaMonkey! Up here!"
70,"Watch it, Quill!"
71,Yes! I have singlehandedly...
