,dialog
0,YTS.MX Official YIFY movies site: YTS.MX  Narrator There was a time in the 1990s when it seemed like ska music was everywhere.
1,"On the radio, in movies, on TV, even on top of the Billboard chart."
2, Exciting.
3,These are the stories you dream about.
4, Like that time it felt this was right.
5,"It felt like if I could define a music for the mid'90s, it was ska punk."
6, This is so different and so weird and my parents are gonna hate it.
7,I love it.
8,No one's gonna get it.
9,"I get to go back to high school and the preppy girls are gonna be like, where'd you go this weekend?"
10,"I'd be like pfft, you're not even gonna understand ska."
11,Ska is ours.
12,"It's for the weird kids. (chuckles)  Before that it was twotoned, very black and white specials."
13,Everything was just (vocalizes).
14,"Somehow the color exploded from the No Doubt, Reel Big Fish, Less Than Jake and Goldfinger."
15,"That was that positive, here we go."
16," Now you're startin' to see a national level, a band like the Bosstones come in."
17,This is bigger than our little thing.
18,This is somethin' next level.
19," Back then, it was like the people that liked the music loved the music."
20," I just tell people, it's the perfect dance music."
21,"In their mind, they're probably thinkin' maybe hiphop or something."
22," I think a lotta people just looked at, especially the ska music of the late '90s, as this kinda wacky, silly thing."
23,"Don't take it seriously, it's just a joke."
24,But it means a lot to us.
25," As a teenager, it was just like wow, there's a music out there where it just makes me feel positive and makes me feel good."
26,"When the right band does it, you feel it."
27, If literally somebody walkin' down the street that's like why do I wanna come see your show?
28,"I'm like you'll like it, I guarantee."
29,"Come in, like '90% chance you'll like it."
30, It made me really happy.
31,To watch the way a bunch of young musicians in America decided they would love and use this really powerful dance music with an incredible groove that they had.
32,It was amazing for me.
33, It's kinda hard to deny ska in a lotta ways.
34,"There's an infectiousness to it where if you're not open to it, maybe you're not gonna get there."
35,"But if you're at all susceptible, it's gonna get you."
36," It's just fun music, man."
37,It's like you can dance to it.
38,You feel like you can let go of all the shit that happens in your life.
39," It's a very infectious sound and a very fun, positive music that is lovable."
40," I think every generation has their we were hippies, man."
41,"We were at Woodstock, that was the greatest time."
42,"I'm sure it was awesome, but I was lucky enough to be in a dumb, dopey ska band playing with some amazing other bands."
43,"Get to see the world, get to make friends all over the place."
44," I think just right place, right time a lot too where the world was ready for fun music."
45,"I think ska especially in Orange County, Southern California and the United States, it blew up at that time."
46, The idea of us being a ska band was kind of ridiculous.
47,"Let's just call it like it is, we're just a bunch of dumb white guys from Southern California."
48,We probably have no business playing ska.
49," Yeah, the way SoCal blended all the punk that was already SoCal punk with the modern ska was really unique and powerful at the time, honestly."
50,Even if got laughed at afterwards.
51," Ska defines who I am as a person and I will never turn my back on ska. (vocalizes) Looking back, I have no regrets."
52, You should.
53, Yup.
54, It was a very short window of passing time.
55,"Then by late '99, 2000, it was over."
56,Bands were gettin' dropped.
57, A lotta people thought maybe we were a joke or something because we were a third wave ska band.
58," Blame us, why don't you?"
59,"Just come out and say it, it's Orange County's fault that ska crashed."
60,Yes.
61,"Yes, we overdid it."
62,Are you happy now?
63,"âª Pick it up âª âª Pick it up âª âª Go team go âª âª Pick it up âª  It became different because in '87, you'd be hardpressed to find people who knew what ska music was."
