,dialog
0,"Mommy's going to the beauty parlor, darling."
1,"But I'm leaving you with your favorite friend, Roger."
2,"He is going to take very, very good care of you."
3,"Because if he doesn't, he's going back to the science lab!"
4,"Ppplease, don't worry."
5,Whatever you say.
6,"Yes, ma'am. Aye, aye, sir. Okeydokey."
7,"Why, I'll take care of him like he was my own brother."
8,Or my own sister. Ow!
9,Or my brother's sister.
10,Or my second cousin who is twice removed.
11,Gobble. Cookie.
12,"Or my ninth cousin, who is nine times removed from his place outside."
13,"Or like my 1 5th cousin, who is 1 6 times removed from my mother's side."
14,"Or like my 27th cousin, who is 37 times. . ."
15,Cookie.
16,. . .removed from my father's side.
17,"Like my 1 7th cousin, who is Aah !"
18,"I'll save you, Baby!"
19,Cookie.
20,"Don't burn yourself, Baby Herman. Whoa!"
21,(SPLUTTERING) Whoa! Ah !
22,Whoa!
23,Whoa! Wow!
24,Whoa!
25,Who turned out the lights?
26,It's dark in here.
27,Don't they pay their electricity?
28,What's happened?
29,"I'll find you, Baby. Where are you?"
30,Where are you?
31,(GIGGLING) Cookie.
32,Where'd you go?
33,ROGER: What's that smoke?
34,Whoa!
35,Cookie.
36,Wah !
37,Cookie.
38,"I'm here, Baby. . . Aah !"
39,Wah !
40,Cookie.
41,Wah !
42,Cookie. Ahh.
43,MAN: Cut!
44,"MAN 2: All right. That's it, guys."
45,"MAN: Cut, cut, cut, cut, cut!"
46,(MAN'S VOICE) What the hell was wrong with that take?
47,"Nothing with you, Baby Herman."
48,You were great. You were perfect.
49,You were better than perfect.
50,It's Roger! He keeps blowing his lines!
51,"Roger, what's this?"
52,A tweeting bird?
53,"""A tweeting bird?"" Roger, read the script. Look what it says!"
54,"It says, ""Rabbit gets clunked, rabbit sees stars."" Not birds, stars!"
55,"Can we lose the playback, please?"
56,"Roger, you're killing me! Killing me!"
57,Cut the playback!
58,"For cryin' out loud, Roger!"
59,How many times do we have to do this damn scene?
60,"Raoul, I'll be in my trailer, takin' a nap!"
61,Whoa!
62,"Excuse me, toots."
63,My stomach can't take this.
64,This set is a mess.
65,"Clean this set up! And get him out of there, or seal him up in it!"
66,"Lose the lights! And say ""lunch""!"
67,MAN: Lunch !
68,That's lunch. We're on a half.
69,"Pplease, Raoul. I can give you stars!"
70,Just drop the refrigerator on my head one more time!
71,"Roger, I dropped it on your head I can take it! Don't worry about me."
72,I'm not worried about you.
73,I'm worried about the refrigerator.
74,I can give you stars. Look. Look!
75,Look!
76,"ROGER: Please, Raoul, I can do it, I swear."
77,Just give me another chance.
78,"Oh, come on, Raoul."
79,(EXHALES) Toons.
80,"ROGER: Look! Look, Raoul !"
81,"Look, Raoul !"
82,"Come on, Raoul !"
83,"Mr. Maroon, Mr. Valiant's here to. . ."
84,He'll be right with you.
85,"No, no, no!"
86,Wait until he gets to his feet.
87,Then hit him with the boulder.
88,"Right, R. K."
89,"How much do you know about show business, Mr. Valiant?"
90,"Only there's no business like it, no business I know."
91,"Yeah, and there's no business more expensive."
92,I'm 25 grand over budget on the latest Baby Herman cartoon.
93,You saw the rabbit blowin' his lines.
94,He can't keep his mind on the work.
95,You know why?
96,One too many refrigerators dropped on his head?
97,"Nah, he's a Toon."
98,You can drop anything you want on his head. He'll shake it off.
99,"But break his heart, he goes to pieces, just like you or me."
100,Read that.
101,"""Seen cooing over calamari with notsonew sugar daddy, ""was Jessica Rabbit, wife of Maroon Cartoon star Roger."" What's this got to do with me?"
102,You're the private detective.
103,You figure it out.
104,"Look, I don't have time for this."
105,"Look, Valiant, his wife's poison, but he thinks she's Betty Crocker."
106,"I want you to follow her, get me a couple of nice, juicy pictures I can wise the rabbit up with."
107,Forget it. I don't work Toontown.
108,What's wrong with Toontown?
109,Every Joe loves Toontown.
110,"Then get Joe to do the job, 'cause I ain't goin'."
111,"Whoa, fella."
112,"You don't want to go to Toontown, you don't have to go to Toontown."
113,Nobody said you had to go to Toontown anyway.
114,"Have a seat, Valiant."
115,The rabbit's wife sings at a joint called the Ink and Paint Club.
116,"""Toon Revue."" Strictly humans only, okay?"
117,"So what do you think, Valiant?"
118,Well?
119,The job's gonna cost you A hundred bucks?
120,That's ridiculous!
121,So's the job.
122,"All right, all right."
123,You got your 1 00 bucks.
124,"Have a drink, Eddie."
125,I don't mind if I do.
126,I got it.
127,"MAN: Careful, Dave."
128,DAVE: I got it!
129,"Dave, you're gonna drop it!"
130,DAVE: I'm not gonna drop it!
131,MAN: You're droppin' it!
132,"Watch it! Oh, no! Jeez!"
133,Come on !
134,"Kind of jumpy, aren't you, Valiant?"
135,It's just Dumbo.
136,I know who it is.
137,"I got him on loan from Disney, him and half the cast of Fantasia."
138,The best part is they work for peanuts.
139,"Well, I don't work for peanuts."
140,Where's the other 50?
141,Let's call the other 50 a carrot to finish the job.
142,You've been hanging around rabbits too long.
143,Hmph !
144,WWhoop! Whoop!
145,Wwwhoa!
146,"Oh, excuse me!"
147,"Oh, oh, oh !"
