,dialog
0,"In 1941, China and Japan had been in undeclared war for four years."
1,A Japanese army of occupation controlled much of the countryside...
2,...and many towns and cities.
3,"In Shanghai, thousands of Westerners..."
4,...protected by diplomatic security...
5,...lived as they had since the British came in the 19th century...
6,...building in the image of their own country.
7,"Banking houses, hotels, offiices, churches, homes..."
8,...that could be from Liverpool or Surrey.
9,Their time was running out.
10,"Outside Shanghai, the Japanese dug in and waited..."
11,...for Pearl Harbor.
12,Jamie!
13,"Jamie, off the grass!"
14,Off the grass!
15,Nice plane finish!
16,Which side will win the war?
17,"Ours, of course."
18,"Oh, that war."
19,"Well, China isn't our war."
20,We're awfully lucky.
21,"Living here, having everything."
22,Naughty!
23,"The harder I work, the luckier we get."
24,I only meant lucky.
25,Luckier than him.
26,We're luckier than most.
27,He's luckier than some.
28,Out of the way.
29,Chip across the water.
30,The Japanese will win. They've got better planes and braver pilots.
31,I may join the Japanese Air Force.
32,For heaven's sake!
33,"Father, look! Zero Sen!"
34,It's my plane! Zero Sen!
35,"Amah, I'll have..."
36,...the buttered biscuits.
37,"Mrs. Graham, she..."
38,...not want you eat before bed.
39,You have to do what I say.
40,Backed by reinforcements into Malaya...
41,...certain to influence Japan against further military action.
42,"As Far East tensions grow, British nationals evacuate..."
43,...for Australia and India.
44,A steamer left Shanghai yesterday with 450 British on board...
45,...to Hong Kong.
46,A third of occupied China's British community...
47,"...estimated at 15,000, has left in recent weeks."
48,Little hope ofprogress remains...
49,...between Roosevelt and the Japanese ambassador.
50,Singapore revealed that Japanese forces in Indochina...
51,"...have reached the strength of perhaps 50,000."
52,Hello...
53,...Ace.
54,I was dreaming about God.
55,What did he say?
56,Nothing. He was playing tennis.
57,Perhaps that's where God is all the time.
58,It's why you can't see him.
59,I don't know about God.
60,"Good night, Jamie."
61,Perhaps he's our dream...
62,...and we're his.
63,Go to sleep. It's the Lockwoods' party tomorrow; Can I take my glider?
64,Dream of flying.
65,Mother...
66,"...if God is above us, does it mean up, like flying?"
67,Good night.
68,"Mistress, very beautiful."
69,"Thank you, amah. Off we go."
70,"Jamie, behave yourself."
71,"Thank you, Yang."
72,"Right, squeeze up."
73,Mind the plane.
74,Prop it against the seat.
75,"Right, Yang."
76,"Settle down, Sinbad!"
77,Take the Wang Pu Road.
78,Let's avoid the crowds.
79,See you back on board.
80,"See you, Charlie."
81,Green apples! Green apples!
82,No mama. No papa. No whiskey soda.
83,Slow down. Checkpoint coming up.
84,"God rest ye merry, gentlemen Hello, darling. Lovely to see you."
85,Big kisses.
86,There he is.
