,dialog
0,"Subtitles by <font color""ff0000"">explosiveskull</font> Resync by <font color""00ffff"">Ahmed74</font> They're late."
1,"Brenda, we're coming up behind."
2,Keep 'em busy.
3,Hang on!
4,Call it in!
5,"Transport zerooneniner, we got trouble on the rail line."
6,"Mile 23, send backup!"
7,Send backup!
8,PILOT: Roger that. On our way.
9,"This is crazy, Thomas!"
10,JORGE: Whoa!
11,Hang on.
12,THOMAS: Get me closer!
13,"Come on, Vince!"
14,Vince!
15,Jump!
16,Shit!
17,Let's go!
18,Hey! Berg!
19,"PILOT: Zerooneniner, be advised."
20,You've taken on boarders at the rear.
21,We're engaging the truck now.
22,"Hey, Brenda, you got company!"
23,"Go, go, go!"
24,Open fire.
25,JORGE: Watch out!
26,Holy shit!
27,"Thomas, you're on your own."
28,Don't die.
29,Good luck!
30,We gotta move. Come on!
31,"GUARD: Go, go! You heard him!"
32,Give me the bag!
33,GUARD: Shoot!
34,Get down! Get down!
35,Vince?
36,We're set! Cover your ass!
37,"GUARD: Go, go, go!"
38,VINCE: Take cover!
39,GUARD: Come on!
40,Let's go! Let's go!
41,GUARD: We lost the rear five.
42,Stop the train!
43,Newt!
44,"All right, come on, let's go. Come on!"
45,Minho!
46,"THOMAS: (MUFFLED) Minho, can you hear me?"
47,This one. This one!
48,"Oh, shit!"
49,It's gonna be close.
50,Hello!
51,Squirrelly bastard.
52,We got 'em! We got 'em!
53,PILOT: Step out of the vehicle with your hands up.
54,"GUARD: Let's go, boys."
55,Stop right there. Don't move.
56,"I said freeze, asshole!"
57,"Whatever you say, hermano."
58,GUARD: Hold him back!
59,Y'all don't wanna do that now.
60,"Hey, Fry."
61,Good to see you guys.
62,"Go on, back up."
63,BRENDA: Uhuhuh!
64,Hi.
65,"Newt, how you doing?"
66,Don't rush me.
67,Shit!
68,"Newt, get up here."
69,NEWT: Almost there.
70,"Newt, go!"
71, Where the hell are they?
72, I don't know!
73,Go! There's too many of them!
74,"All right, boys, we're here!"
75,Keep moving!
76, THOMAS: Come on!
77, NEWT: Lower!
78,GUARD: Cover me!
79,"Go, go!"
80,"All right, we're clear!"
