,dialog
0,"<font color""ffff00"">Provided by explosiveskull</font> https://twitter.com/kaboomskull M_I_SForEver Morning."
1,I barely slept. I had jetlag from hell.
2,Sorry to hear that.
3,What do we know about his travel arrangements?
4,I... I didn't pry.
5,"Of course not, I just Did he happen to mention his itinerary?"
6,He said he would get here later today and we'd all have dinner this evening.
7,We would catch up. I don't know.
8,ELIZABETH: Such a mild winter.
9,"Look, are you sure you don't want to go for a walk with me?"
10,You can take Otis.
11,"ELIZABETH: Oh, right! Otis!"
12,"Oh, come here Otis."
13,"Come here you sweet, beautiful boy."
14,He's not gonna respond well to that.
15,He didn't like that stuff.
16,So you've trained him to be as personable as you are.
17,"ALMA: No, he's just not like other dogs."
18,"He's more philosophical than that, thank God."
19,And I'm not impersonable.
20,I just don't need to make a big production out of everything all the time.
21,"Or do anything at all, it would seem."
22,ELIZABETH: That him?
23,ALMA: That's him. Sure of it.
24,As if you would know.
25,It's been 20 years.
26,That's him.
27,"WESLEY: I have a dim, half remembrance of long, anxious times of waiting and fearing darkness. There was not even the pain of hope to make present distress more poignant."
28,"And then long spells of oblivion, and the rising back to life, as a diver coming up through a great press of water."
29,"(SUBTLE MYSTERIOUS MUSIC PLAYING) WESLEY: Can it be, a star is a star do I press thee to my heart in the night of distance far, what deep gulf, what bitter smart?"
30,"Yes, 'tis thou indeed at last are my joys my partner's den."
31,(LAUGHS) Wesley!
32,"Of course, you can't just walk into a room like everyone else."
33,Not when your occasion demands so much more.
34,"I was cursed, by the way."
35,Was your traveling that difficult?
36,WESLEY: Not with such a brilliant destination so firmly in mind.
37,"ELIZABETH: And you've brought wine, how thoughtful. We only have a little."
38,WESLEY: And who's this one?
39,ALMA: That's my Otis.
40,He's a philosopher.
41,"Here, let me take that."
42,"Oh, a Tempranillo."
43,WESLEY: A Rioja. The spiciest I could find.
44,Just the lightest kiss of oak.
45,ALMA: I'll get the table set and pour the wine.
46,ELIZABETH: Let me take care of you.
47,You gotta be tired from traveling.
48,Certainly won't object.
49,I imagine I'm in capable hands.
50,NARRATOR: Seven layer sandwich cake with tomatoes and peas.
51,"With all this time, Federico is thinking about the Feijoada he had eaten earlier."
52,Feijoada is a very rich pork of stew.
53,It's really popular in Brazil.
54,"And this Feijoada, was having its way with Federico's stomach."
55,"So, poor man is praying for guidance and he's praying for clarity, but more than anything, he is praying that his priestly guts will settle down and that this most likely careerending, eschatological fart will dissolve and leave him alone."
56,So Federico prays with all his might.
57,He's giving it all he's got.
58,And finally he opens his eyes.
59,"And he sees the bishop sitting there looking patient, like a kindly, old grandfather."
60,And just as Federico is about to cross himself Kablamo!
61,"He lets loose, with the last trumpet of the apocalypse out his ass."
62,The stained glass windows shake.
63,And Federico swore to me that he saw a tear run down the Virgin Mary's statue's face.
64,"""Wesley!"" He says to me later with tears in his eyes, ""that was the last time I ever prayed."
65,"That fart ruined my faith in God!"" Likely story. But very artfully told."
66,"WESLEY: No, no, no. It's all true."
67,He owns a knife shop in Sao Paolo now.
68,ELIZABETH: Is the city very beautiful?
69,I've heard mixed reports.
70,In it's own way. Parts of it are beautiful.
71,There's a kind of grandeur to the decadence.
72,The rich are very rich.
73,And the poor very poor.
74,"I almost lost sleep some nights with a guilty conscience, especially since I was living off of my wife's money."
75,But I fed every beggar I could.
76," And how is  ALMA: But you You didn't just live in Sao Paolo, where else was it? The other coastal city, not Rio Elizabeth, you wanted to ask me about Genevieve."
77,"Oh no, no. I mean I didn't. I didn't mean to pry."
78,WESLEY: It's alright.
79,She's not the person that she used to be but she's still the bravest woman I know.
80,The doctors don't know the whole story but her story will likely be ending soon.
81,I'm so sorry.
82,"ELIZABETH: Yes, God bless her."
83,"Oh God, I don't think so."
84,I'm afraid we are all alone my dear.
85,ALMA: But you're not alone.
86,"WESLEY: Forgive me, of course not."
87,Forgive my sturm and drang.
88,Now I've been talking too long. Tell me about yourselves.
89,Should I go first?
90,Please.
91,"Well, my life is very simple."
92,Probably pales in comparison.
93,I stain and carve my wood sculptures and occasionally I sell some of them.
94,"And, what about David?"
95,"We haven't, talked in a while."
96,David moved out of state with his second wife years ago.
97,We're friendly enough when we have to be.
98,"WESLEY: So, Elizabeth."
99,Tell us about yourself.
100,Tell us about your life in D.C.
101,"Oh, (SIGHS) well."
102,"There's really, there's not much to tell."
103,I've been there.
104,Oh God.
105,same firm for 10.
106,"Family law, which can be heartbreaking."
107,"And there's a lot about the city which is wonderful mainly the music, the art, parties with important people."
108,Also a real pain in the ass.
109,"I work 50 to 60 hours a week so there's really not much to Excuse me, I. I'm still suffering from jetlag."
110,ALMA: Take it easy.
111,Careful. Are you alright?
112,Maybe just a bit too much wine.
113,Just breathe man.
114,I think I should sit down.
115,"WESLEY: I really, just needed time to reflect hence, this trip."
116,Paris is dismal in the winter time anyway.
117,I can only imagine what you've been dealing with.
118,My divorce was a lot.
119,It almost broke me but it's You know I hate coming back to the States.
120,"Especially in times like these but I've been wondering, if I can make a home here now."
121,I didn't want to mention it at dinner but last year I had Genevieve committed to an institution and it's become that severe.
122,"Geez, I'm so sorry."
123,I now understand.
124,I thought that you were legally separated.
125,"Well, I still love her very much. That hasn't changed."
126,"You know, she's just barely there anymore."
127,But coming back to the States? Could you even do that?
128,WESLEY: I didn't think so.
129,"But, I've had to admit that that level of care Genevieve could receive here."
130,There wasn't any other consideration.
131,What would you do here?
132,"Write, I suppose."
133,I'd like to publish again.
134,"It hasn't changed a bit, this place."
135,The stars are in exactly the same place they were when we were children.
136,You see that?
137,"Come here, look."
138,What is it?
139,You see it? Look. She is the brightest one in this portion of the sky.
140,That's Vega.
141,"They say 12,000 years ago, she was the Pole star."
142,The guiding star.
143, I see it.
144," Yeah, that one right there."
145,She's my favorite.
146,She shines for you.
147,"Well, goodnight my dear."
148,G'night.
149,NARRATOR: Cheese fondue.
150,With a selection of sides.
151,I feel like I should apologize to Wesley for last night.
152,I must've been more tired than I thought.
153,There's no need to apologize.
154,You were hot like a lightbulb.
155,You two stay up long after?
156,Not too long.
157,Talk about anything interesting?
158,He showed me his favorite star.
159,Like in the sky?
160,It was sweet.
161,Sweet?
162,He's a grown man.
163,Right on. You think he's handsome?
164,"Years ago, maybe, I did."
165,"And now he's even more impressive in many ways but he's getting a little, I don't know, what do people say?"
166,Long in the tooth.
167,We all are.
168,(LAUGHS) Oh my God.
169,"You two, you just might be perfect for each other."
170,What does that mean?
171,"Obviously, you need someone to occupy you to give you some direction and he needs someone to take care of."
172,Clearly into sick women.
173,You can't say things like that.
174,What?
175,Just trying to give you a jolt because you need to wake up.
176,"You're getting some funny ideas, Alma."
177,Hey Alma.
178,"Hey, BJ."
179,You startled me.
180,"Oh, I'm sorry. Didn't mean to scare you."
181,"I was just walking around, thought I saw things."
182,So I came over.
183,How long have you been standing there?
184,"Not long, I just walked up. I was walking past I was going off to my cabin, wanna come with me?"
185,Cool.
186,BJ: And that's why you've got that weird angle on JFK's head.
187,"Anyway, I'm glad you're here."
188,In the winter it gets real lonely.
189,It's like a goddamn ghost town.
190,"And then we've got all these new people coming in, fuckin' strangers."
191,What strangers?
192,"You got that, that tall lady, with the fancy clothes Are you talking about my sister?"
193,That's Elizabeth. You've known her for years.
194,Oh. Oh.
195,"Well, you hear that old mystery man too?"
196,Wesley?
197,Yeah.
198,Oh. He's a great guy.
199,"Well I was, now I know I usually dig through people's trash, but I found a few things in there and then I was watching him walk down the road he was talking to himself and he stopped and he just stared off."
200,"Oh, he's a writer. I think they do that sometimes, man Yeah, maybe. Maybe."
201,I don't know.
202,And he just got here yesterday.
203,You're being paranoid.
204,I learned to trust my intuitions and my prejudices.
205,Wesley?
206,Wesley?
207,"WESLEY: Before us lay a green sloping land of forests and woods, with here and there, steep hills (WHISPERS) Wesley?"
208,Dad.
209,Percy.
210,Come on in.
211,I'd rather not.
212,No? Okay.
213,I'd rather fish.
214,You wanna fish?
215,Yes.
216,Right now?
217,Yes.
218,Why are you confused?
219,Okay.
220,This is all I really wanted.
221,You still writing?
222,"Yes, my short stories."
223,I'd be glad to look at anything you've got.
224, You want me to  Absolutely not.
225,Have you thought any more about the cabin?
226,I'm selling it.
