,dialog
0,"CHIRPING MAN 2 Every magic trick consists of three parts, or acts."
1,"The first part is called ""the pledge."" The magician shows you something ordinary."
2,"A deck of cards, a bird or a man."
3,APPLAUSE He shows you this object.
4,"Perhaps he asks you to inspect it, to see that it is indeed real, unaltered, normal."
5,"But, of course, it probably isn't."
6,Where do you think you're going?
7,"I'm part of the bloody act, you fool."
8,"LOUD ZAPPING The second act is called ""the turn."" ZAPPING The magician takes the ordinary something and makes it do something extraordinary."
9,"Now you're looking for the secret, but you won't find it, because, of course, you're not really looking."
10,You don't really want to know.
11,You want to be... fooled.
12,"But you wouldn't clap yet, because making something disappear isn't enough."
13,You have to bring it back.
14,That's why every magic trick has a third act.
15,The hardest part.
16,The part we call...
17,"...""the prestige."" MUFFLED SCREAMING MAN The prestige? And did Robert Angier, the Great Danton, your employer, get to that final part of his trick that night?"
18," No, sir. Something went wrong."
19, What went wrong?
20,I saw someone making their way below stage.
21,I followed him.
22,"It was Borden, watching Mr. Angier drown."
23,"Would you please describe your occupation to the jury, Mr. Cutter."
24,"I'm an ing̩nieur, I design illusions and construct the apparatus necessary for performing them."
25,"So, Mr. Cutter, was this waterfilled tank beneath the stage part of Mr. Angier's illusion?"
26,No. The tank was brought on for the first trick and then taken offstage.
27,Borden must have placed it under the trap door after the end of it.
28,How large was this tank?
29,"It's a normal tank for escape under water, about 400 or 500 gallons."
30,How do you think he was able to move the tank under the trap door without anyone noticing?
31," He's a magician, ask him."
32," LAUGHING MAN I ask again, would this man explain the mechanics of Mr. Angier's illusion."
33,The Real Transported Man is one of the most sought after illusions in this business.
34,I have the right to sell it on.
35,"If I reveal the method here, the trick is worthless."
36,How can we know that the tank wasn't simply some part of the trick that went wrong?
37,"Mr. Cutter, I see your predicament."
38,But Alfred Borden's life hangs in the balance.
39,"If you were prepared to disclose the details to me in private, I might be able to judge their relevance to the case."
40,Might this be an acceptable compromise?
41,GUARD I'm going to have to ask you to turn out your pockets.
