,dialog
0,If I didn't care More than words can say If I didn't care Would I feel this way?
1,If this isn't love Then why do I thrill?
2,And what makes my head go round and round While my heart stands still?
3,If I didn't care Would it be the same?
4,Would my every prayer begin and end With just your name?
5,And would I be sure That this is love beyond compare?
6,Would all this be true If I didn't care for you?
7,"Mr. Dufresne, describe the confrontation you had with your wife the night she was murdered."
8,It was very bitter.
9,"She said she was glad I knew, that she hated all the sneaking around..."
10,And she said she wanted a divorce in Reno.
11,What was your response?
12,I told her I would not grant one.
13,"""I'll see you in hell before I see you in Reno."" Those were the words you used, Mr. Dufresne, according to your neighbors."
14,If they say so.
15,I really don't remember. I was upset.
16,What happened after you argued with your wife?
17,She packed a bag.
18,She packed a bag to go and stay with...
19,Mr. Quentin.
20,Glenn Quentin.
21,Golf pro at the Snowdon Hills Country Club.
22,The man you discovered was your wife's lover.
23,Did you follow her?
24,I went to a few bars first.
25,"Later, I drove to his house to confront them."
26,"They weren't home, so I...parked in the turnout, and waited."
27,With what intention?
28,I'm not sure.
29,I was confused.
30,Drunk.
31,"I think...mostly, I wanted to scare them."
32,"When they arrived, you went up to the house and murdered them."
33,No. I was sobering up.
34,"I got back in the car, and I drove home to sleep it off."
35,"Along the way, I stopped, and I threw my gun into the Royal River."
36,I feel I've been very clear on this point.
37,"Well, where I get hazy is where the cleaning woman shows up the following morning and finds your wife in bed with her lover, riddled with.38 caliber bullets."
38,"Now, does that strike you as a fantastic coincidence, Mr. Dufresne, or is it just me?"
39,"Yes, it does."
40,Yet you still maintain that you threw your gun into the river before the murders took place?
41, That's very convenient.
42, It's the truth.
43,"The police dragged that river for three days, and nary a gun was found."
44,"So, there could be no comparison made between your gun and the bullets taken from the bloodstained corpses of the victims."
45,And that also...
46,is very convenient.
47,"Isn't it, Mr. Dufresne?"
48,"Since I am innocent of this crime, sir, I find it decidedly inconvenient that the gun was never found."
49,If I Didn't Care And would I be sure that this Is love beyond compare...
50,"Ladies and gentlemen, you've heard all the evidence."
51,We have the accused at the scene of the crime.
52,"We have footprints, tire tracks, bullets strewn on the ground which bear his fingerprints, a broken bourbon bottle, likewise with fingerprints."
53,"And most of all, we have a beautiful young woman and her lover lying dead in each other's arms."
54,They had sinned.
55,But was their crime so great as to merit a death sentence?
56,"Now, while you think about that..."
57,..think about this.
58,A revolver holds six bullets.
59,Not eight.
60,I submit that this was not a hotblooded crime of passion.
61,"That could be understood, if not condoned."
62,No. This was revenge...
63,of a much more brutal and coldblooded nature. Consider this.
64,Four bullets per victim.
65,"Not six shots fired, but eight."
66,"That means that he fired the gun empty, and then stopped to reload..."
67,..so that he could shoot each of them again.
68,An extra bullet per lover.
69,Right in the head.
70,"You strike me as a particularly icy and remorseless man, Mr. Dufresne."
71,It chills my blood just to look at you.
72,"By the power vested in me by the state of Maine, I hereby order you to serve two life sentences, back to back."
73,One for each of your victims. So be it.
74,Sit.
75,We see by your file you've served 20 years of a life sentence.
76,"Yes, sir."
77,You feel you've been rehabilitated?
78,"Oh, yes, sir. Absolutely, sir."
79,"I mean, I learned my lesson."
80,I can honestly say...I'm a changed man.
81,I'm no longer a danger to society.
82,That's God's honest truth.
83,"Hey, Red. How'd it go?"
84,Same old shit. Different day.
85,Yeah. I know how you feel.
86,I'm up for rejection next week.
87,"Yeah, I got rejected last week."
88,It happens.
89,"Hey, Red. Bump me a deck."
90,"Get the fuck out of my face, will you, man?"
91,You've had five packs already.
92, Four.
93, Five.
94,There must be a con like me in every prison in America.
95,I'm the guy who can get it for you.
96,"Cigarettes, a bag of reefer  if that's your thing  a bottle of brandy to celebrate your kid's highschool graduation."
97,"Damn near anything, within reason."
98,"Yes, sir. I'm a regular Sears and Roebuck."
99,"So, when Andy Dufresne came to me in 1949 and asked me to smuggle Rita Hayworth into the prison for him, I told him, ""No problem."" Andy came to Shawshank Prison in early 1947, for murdering his wife and the fella she was banging."
100,On the outside he had been vicepresident of a large Portland bank.
101,Good work for a man as young as he was.
102,"Hey, Red."
103,"Do you speak English, butt steak?"
104,You follow this officer.
105,I haven't seen such a sorrylooking heap of mmmaggot shit in all my life.
106,"Hey, fish! Come over here."
107,"Come on, fish."
108,"Taking bets today, Red?"
109,Smokes or coins? Better's choice.
110,Smokes. Put me down for two.
111,All right. Who's your horse?
112,That little sack of shit...eighth from the front.
113,He'll be first.
114, Bullshit. I'll take that action.
115, Me too.
116,"You're out some smokes, son. Let me tell you."
117,"Heywood, you're so smart, you call it."
118,I'll take...ttthe chubby fatass there.
119,The fifth one from the front.
120,Put me down for a quarter deck.
121,Fresh fish!
122,Fresh fish today! We're reeling them in!
123,"I must admit, I didn't think much of Andy, first time I laid eyes on him."
124,Looked like a stiff breeze would blow him over.
125,That was my first impression of the man.
126,"What do you say, Red?"
127,That tall drink of water with the silver spoon up his ass.
128,That guy? Never happen.
129,Ten cigarettes.
130,That's a rich bet.
131,All right. Who's gonna prove me wrong?
132,Heywood? Jigger?
133,Skeet?
134,Floyd?
135,Four brave souls.
136,Return to your cell blocks for evening count.
137,All prisoners return to your cell blocks.
138,Turn to the right. Eyes front.
139,This is Mr. Hadley. He's Captain of the Guards.
140,"I'm Mr. Norton, the Warden."
141,You are convicted felons.
142,That's why they've sent you to me.
143,Rule number one: No blasphemy.
144,I'll not have the Lord's name taken in vain in my prison.
145,The other rules...
146,you'll figure out as you go along.
147,Any questions?
148,When do we eat?
149,You eat when we say you eat!
150,"You shit when we say you shit, and you piss when we say you piss."
151,"You got that, you maggotdick motherfucker?"
152,Aarghh!
153,On your feet.
154,I believe in two things.
155,Discipline and the Bible.
156,Here you'll receive both.
157,Put your trust in the Lord.
158,Your ass belongs to me.
159,Welcome to Shawshank.
160,Unhook 'em.
161,Turn around.
162,That's enough.
163,Move to the end of the cage.
164,Turn around.
165,Delouse him.
166,Turn around.
167,"Move out of the cage, go left."
168,Pick up your clothes and Bible.
169,Next man up.
170,"To the right. Right, right, right."
171,"Left, left..."
172,The first night's the toughest.
173,No doubt about it.
174,"They march you in, naked as the day you were born, skin burning and halfblind from that delousing shit they throw on you."
175,"And when they put you in that cell, and those bars slam home..."
176,that's when you know it's for real.
177,Old life blown away in the blink of an eye.
178,"Nothing left, but all the time in the world to think about it."
179,Most new fish come close to madness the first night.
180,Somebody always breaks down crying.
181,Happens every time.
182,The only question is: Who's it gonna be?
183,"It's as good a thing to bet on as any, I guess."
