,dialog
0,"with the state of the world, 'I think about the arrivals gate at Heathrow airport."
1,'General opinion makes out that we live in a world of hatred and greed 'but I don't see that.
2,'Seems to me that love is everywhere.
3,'Often it's not particularly dignified or newsworthy but it's always there.
4,"'Fathers and sons, mothers and daughters, husbands and wives, 'boyfriends, girlfriends, old friends."
5,"'When the planes hit the Twin Towers, 'none of the phone calls from people on board were messages of hate or revenge, 'they were all messages of love."
6,"'lf you look for it, I've got a sneaky feeling you'll find that love actually is all around.' (Music) I feel it in my fingers (Music) I feel it in my toes (Music) Feel it in my toes, yeah (Music) Love is all around me And so the... (Music)  (Feedback)  I'm afraid you did it again, Bill."
7,"(Sighs) It's just I know the old version so well, you know."
8,"Well, we all do."
9,That's why we're making the new version.
10,"Right, OK, let's go."
11,"(Music) I feel it in my fingers (Music) In my fingers (Music) I feel it in my toes (Music) Feel it in my toes, yeah Oh, fuck, wank, bugger, shitting arsehead and hole."
12,Start again.
13,"(Music) I feel it in my fingers (Music) In my fingers (Music) I feel it in my toes (Music) Feel it in my toes, yeah (Music) Christmas is all around me (Music) All around me (Music) And so the feeling grows (Music) So the feeling grows (Music) It's written in the wind (Music) In the wind (Music) It's everywhere I go (Music) Everywhere I go (Music) So if you really love Christmas (Music) Love Christmas (Music) Come on and let it snow This is shit, isn't it?"
14,"Yep, solid gold shit, maestro."
15," God, I'm so late."
16," It's just round the corner, you'll make it."
17,You sure you don't mind me going without you?
18,"No, really. I'm just feeling so rotten."
19, I love you.
20, I know.
21,I love you even when you're sick and look disgusting.
22,"I know. Now, go or you will actually miss it."
23,Right.
24, Did I mention that I love you?
25," Yes, you did. Get out, loser."
26,"Karen, it's me again."
27,"I'm sorry, I literally don't have anybody else to talk to."
28,"Absolutely. Horrible moment, though."
29,Can I call you back?
30,Of course.
31,Doesn't mean I'm not terribly concerned that your wife just died.
32,Understood.
33,"Er, bugger off, call me later."
34,So what's this big news?
35,We've been given our parts in the nativity play and I'm the lobster.
36, The lobster?
37, Yeah.
38, In the nativity play?
39, Yeah. First Lobster.
40,There was more than one lobster present at the birth of Jesus?
41,Duh.
42,Best sandwiches in Britain.
43,Try my lovely nuts?
44,Beautiful muffin for a beautiful lady.
45,"Morning, my future wife."
46,"(Man) OK, you can stop there. Thanks."
47,(2nd man) I need a couple of orange gels.
48,"By the way, he introduced me as John but everyone calls me Jack."
49,"Oh, fine. Nice to meet you, Jack."
50,"He got me right, though. I'm just Judy."
51,"Great, Just Judy!"
52, No surprises?
53, No surprises.
54, Not like the stag night?
55, Unlike the stag night.
56, You admit the prostitutes were a mistake?
57, I do.
58,And it would've been much better if they'd not turned out to be men?
59,That is true.
60,"Good luck, kiddo."
61,"(Press shouting) Prime Minister, over here!"
62,Thank you.
63," Welcome, Prime Minister."
64, Woh! I must work on my wave.
65,How are you?
66, How are you feeling?
67, Erm...
68,Cool. Powerful.
69,Would you like to meet your household staff?
70,"Yes, I would like that very much indeed."
71,Anything to put off actually running the country.
72, This is Terence. He's in charge.
73," Morning, sir."
74,Good morning.
75,I had an uncle called Terence.
76,"Hated him, I think he was a pervert."
77,But I very much like the look of you.
78, This is Pat.
79," Hello, Pat."
80,"Good morning, sir. I'm the housekeeper."
81,"Oh, right. I should be easier than the last lot."
82,"No nappies, no teenagers, no scary wife."
83,"And this is Natalie. She's new, like you."
84," Hello, Natalie."
85," Hello, David. I mean, sir."
86,"Shit, I can't believe I've just said that."
87,"And now I've gone and said ""shit""."
88,"Twice. I'm so sorry, sir."
89,"You could've said ""fuck"" and we'd have been in real trouble."
90,"Thank you, sir. I had a premonition I was gonna fuck up on my first day."
91,"Oh, piss it!"
92,"Right, I'll get my things and then let's fix the country, shall we?"
93,"Yeah, I can't see why not."
94, It's all right.
95, Did you see what I did?
96," Yes, I did."
97," I just went ""blurh""."
98, Hello there.
99, I'm right over here.
100,"Yeah, I'm in here. OK. Good. Thank you."
101,Ah.
102,"Oh, no."
103,That is so inconvenient.
104,"In the presence of God, Peter and Juliet have given their consent and made their marriage vows to each other."
105,They've declared their marriage by the giving of rings.
106,I therefore proclaim that they are husband and wife.
107,And you resisted the temptation for surprises.
108,"Yeah, I'm mature now."
109,"((Music) Wedding March becomes La Marseillaise) (Chorus) (Music) Love, love, love (Music) Love, love, love  (Music) Love, love, love... (Music)  Did you do this?"
110,"Er, no."
111,"(Music) Love, love, love, love (Music) There's nothing you can do that can't be done (Music) Oh, it..."
112,"(Music) There's nothing you can sing that can't be sung (Music) There's nothing you can say but you can learn how to play the game (Music) It's easy (Music) All you need is love (Music) All you need is love (Music) All you need is love, love Look, it's Pikey."
113,Hello! What the hell are you doing here?
114,"Oh, I just popped over to borrow some old CDs."
115," The lady of the house let you in, did she?"
116, Yeah.
117," Lovely, obliging girl."
118, Yeah.
119,I thought I'd pop back and see if she's better. This is good.
120, Oh.
121," Listen, erm, I've been thinking."
122,I think we ought to take Mum out for her birthday on Friday. What do you think?
123, I just feel we've been bad sons this year.
124, Sounds fine. A bit boring but fine.
125,"(Girlfriend) Hurry up, big boy!"
126,I'm naked and I want you at least twice before Jamie gets home.
127,(Juliet) I am so happy to see you!
128, Delicious delicacy?
129," Er, no, thanks."
130,Taste explosion?
131, Food?
132," No, thanks."
133,"Yeah, a bit dodgy, isn't it?"
134,Looks like a dead baby's finger. Oooh.
135,"Oh. Tastes like it, too."
136,"I'm Colin, by the way."
137, I'm Nancy.
138, Wicked.
139," What do you do, Nancy?"
140, I'm a cook.
141, Ever do weddings?
142," Yes, I do."
143, They should've asked you to do this one.
144, They did.
145," God, I wish you hadn't have turned it down."
146, I didn't.
147,(Embarrassed giggle) Right.
148, I've worked out why I can't find true love.
149, Why is that?
150,"English girls. They're stuck up, you see."
151,"And I am primarily attractive to girls who are cooler, game for a laugh."
152,Like American girls.
153,So I should just go to America!
154,I'd get a girlfriend there instantly.
155,What do you think?
156,"I think it's crap, Colin."
157,That's where you're wrong.
158,American girls would dig me with my cute British accent.
159, You don't have a cute British accent.
160," Yes, I do! I'm going to America."
161,"Colin, you're a Ionely, ugly arsehole."
162,Accept it.
163,"Never. I am Colin, God of Sex."
164,"I'm just on the wrong continent, that's all."
165,"Bit of quiet while we finish the lighting, guys!"
166, The traffic today was just...
167, Unbelievable.
168,"Judy, could you take the top off this time?"
169,"Lighting need to know when we're gonna see the, erm, nipples and when we're not."
170,"Yes, OK. Right."
171,At least it's nice and warm in here.
172,"Not always the case, is it?"
173,I was standing in for Brad Pitt once on Seven Years In Tibet...
174," Yes, yeah."
175, Bloody freezing...
176,"Guys, time's tight and we have to get the actors in."
177, Fine.
178, I promise I won't look.
