,dialog
43,"You're gonna walk out, and you're gonna plant yourself in the back."
44,And you're gonna be a real nice quiet boy all the way in.
45,You hear?!
46,"C'mon, boy."
47,Move it!
48,Chief here?
49," Hey, what's up, Sam?"
50,  Chief?
51,What's goin' on?
52,Sam?
53, Wood?
54," Yes, sir?"
55,When's the last time I asked Courtney to get oil for this damn thing?
56,"Uh, last Wednesday."
57,Would you be kind enough to go outside and remind him what day it is today?
58,"Well, uh..."
59,how about the prisoner here?
60,Don't you worry about him.
61,"Got a name, boy?"
62,Virgil Tibbs.
63,Virgil?
64,"Well, I don't think we're gonna have any trouble, are we, Virgil?"
65,No trouble at all.
66,"Oh, you can go now, Sam."
67,"Yes, sir."
68, What did you hit him with?
69, Hit whom?
70,"""Whom""?"
71,Whom?
72,You a Northern boy? What's a Northern boy like you doin' all the way down here?
73,I was waiting for the train.
74,There ain't no trains this time of mornin'.
75, Tuesdays only. 4:05 to Memphis.
76, You say.
77,Well...
78,"All right, you say right."
79,All right...
80,Virgil.
81,Oh!
82,Now look.
83,"I try to run a nice, clean, safe town here."
84,A town where a man can sneeze and not get his brains beat out. You follow me?
85,Yes.
86,Why don't you tell me how you killed Mr.
87,Colbert? You'll feel a whole lot better.
88,Not now!
89,I was visiting my mother.
90,I came in on the 12:35 from Brownsville.
91,I was waiting to go out on the 4:05.
92,Mmhm.
93,Yeah.
94,"And meanwhile, you killed yourself a white man and picked yourself up $200!"
95,"I earned that money, ten hours a day, seven days a week."
96,Colored can't earn that. It's more than I make in a month! Where did you earn it?!
97, Philadelphia.
98, Mississippi?
99, Pennsylvania.
100, Just how do you earn that kinda money?
101,I'm a police officer.
102,"Oh, yeah."
103, Wood!
104," Yes, sir!"
105, Did you question this man?
106," No, sir."
107,Would you mind taking a look at that?
108,"Yeah! Oh, yeah!"
109,I'll check on this wise city boy.
110,You take him outside and hold him.
111,"Yes, sir."
112,May I suggest that you call my chief rather than send a wire or anything?
113,"I mean, it would be quicker."
114,And I'll pay for the call.
115,Did you hear? Did you hear him say he'd pay for the call?
116,How much do they pay you to do their police work?
117,$162.39 per week.
118,$162.39 a week!
119,"Well, boy! Take him outside, Wood."
120,"But treat him easy, because a man that makes $162.39 a week..."
121,"man, we do not wanna ruffle him!"
122,"No, sir!"
123,Courtney... would you try and get me longdistance?
124,"Police business, honey."
125,Chief's on the line.
126,"No. He catch you listenin' in, he'll run your butt around the block."
127, He don't panic me none.
128, No?
129, Where's the chief?
130, You got the pictures of the dead man?
131,"Sure do. I got him top, bottom, sideways... you name it."
132," Good. I'll take 'em, son."
133," No, I wanna give 'em to the chief."
134," I said I'd take 'em, Charlie."
135," Do like he tells you, Charlie."
136,Somebody owes me some money for those.
137,I had to buy paper and film and developin'.
138,That's all right. Just bill the department.
139,Everything will be taken care of.
140,God Almighty.
141,He sure looks bad.
142,May I see the man I am supposed to have killed?
143,Sure.
144,I don't know why not.
145,"Hey, Sam."
146,He's finished talkin'.
147, Here's the photos of the dead man.
148, OK.
149,Got your chief on the phone.
150,He wants to talk to you.
151,"Hello? Yes, sir. I'm sorry to have gotten you involved in this."
152,I really had no choice.
153,"Yes, sir."
154,"You can't be serious, sir. I mean, even if I could be of help, they wouldn't want it."
155,"No, sir. I'm not prejudiced."
156,"Yes, sir. I am a police officer and they're police officers, but..."
157,Hello. This is Gillespie.
158,"Yes, sir. Yep, well..."
159,You don't say?
160,He's your number one homicide expert?
161,"Well, my, my, my."
162,I don't think we need any help.
163,We can wrap this up ourselves.
164,"Yes, sir."
165,But I do want to thank you for offering me such a powerful piece of manpower as Virgil Tibbs.
166,"Yes, sir. Thank you."
167,"Yeah. Goodbye, now."
168,"Oh, it's all there. We paid for the phone call ourselves."
169,"Now, you are the number one homicide expert."
170, That's right.
171, I bet you look at a lot of dead bodies.
172,Lots.
173,Well?
174," Well, what?"
175, Well...
176,"I just thought maybe, uh... Maybe you wouldn't mind takin' a look at this one?"
177,"No, thanks."
178," Why not, expert?"
179, Because I've got a train to catch.
180,Wait a minute.
181,That train don't leave till noon.
182,They pay you $162.39 a week just to look at bodies. Why can't you look at this one?
183, Why can't you look at it for yourself?
184, Because I'm not an expert...
185,Officer!
186,"Ten cents, ten million dollars... just doesn't matter when a man's time comes."
187,Mmhm.
188,"I could give him a nicer service right here in Sparta than he could ever get up there in Chicago. And at half the price, too."
189,I got a rosewood casket out there...
190,"Ted Ulam, Chief."
191,We haven't had the pleasure.
192,That's for sure.
193,He's with me.
194,"Hello, Doc."
195,Yep.
196,Well...
197,Uh...
198,Do you wanna look at it?
199,New manicure.
200,That's good.
201,That's very good.
202, I'll need a few things.
203,  Such as?
204,"Ammonium hydrosulfide, benzidine, superoxide of hydrogen."
205,"Copper powder, distilled water."
206,A sixinch celluloid scale.
207,Thermometer.
208,Some tweezers.
209,Calipers.
210,And some toothpicks.
211,Toothpicks?! Copper...?
212,"What's goin' on here, Chief?"
213,Who is this boy anyway?
214,I asked him to look at the body.
215,That's who he is.
216,It's 4:45.
217,What time was this man killed?
218,Sam found him at 3 a.m. The doctor says it's he was killed an hour earlier.
219, At two?
220, Maybe a little later.
221,"Would you feel the face and jaw, please?"
222,"Am I mistaken, or has rigor begun?"
223,It has.
224,You'll notice too that postmortem lividity is present.
225,So the time of death really has to be earlier. Wouldn't you say?
226,Mm.
227,"Well, we'll be able to pinpoint that as soon as I get a thermometer."
228,"As you know, the loss of heat from the brain is the most reliable way of determining time of death."
229,"Right, Chief?"
230,"Oh, yeah."
231,Well...
232,Which one of you gentlemen will assist me?
233,Ulam's Funer...
234,"It's for you, Chief."
235,Yeah. Talk to me.
236,When?
237,"Oh, good. Yeah, yeah. Right away. I've got a runaway suspect, boy. I gotta go."
238,"Now listen, you. Anything he wants, man, you better see that he gets it."
239,Where can I wash my hands?
240,"This here's Shagbag, you hear?"
241,He's headed for the river.
242,"The river, you hear?"
243,He's gonna be in Arkansas.
244,Shoot.
245,OK. I got him.
246,Mrs. Colbert.
247,How is she taking it?
248,Chief had to leave.
249,She don't know it yet.
250,"Hey! You can't go in there, boy!"
251, Mrs. Colbert?
252, Where's my husband?
253,What's happened to him? Why won't anybody tell me what's happened to him?
254,Why won't anybody here tell me?
255,"I have a right to know if he's hurt, if he's been in an accident."
256,I want to know if he is all right!
257,"Your husband is dead, Mrs. Colbert."
258,Uh...
259,Somebody killed him.
260,We don't know who... yet.
261,"It's, uh..."
262,It's very hot in here.
263,It's very hot in this room.
264,Sit down.
265,No.
266,Would you...
267,"Would you... leave me alone for a few minutes, please?"
268,"Virgil, we don't need you or your microscopes. Tell that to your chief."
269,We don't need him... or you.
270,Mrs. Colbert's in there.
271, I've already told her.
272, I see.
273,Here is the examination results from Ulam's. You wanna know what I found?
274,No. I don't need to look at 'em now.
275,May I examine this prisoner?
276,"Yeah, you can look at him."
277,"C'mon, let him look. Go on."
278,"All right, now! Steady!"
279,You finished?
280,Thank you.
281,"All right, Fryer, bring him with me."
282, Now we're grindin' corn!
283, You shoulda been there!
284,"If it weren't for them radios, we woulda lost him goin' over that bridge."
285,That old boy highballing that train like to cut us off.
286,And old Charlie's hound dog got loose...
287, Did he confess?
288, Huh?
289,"The man you arrested, did he confess?"
290,"Well, I believe he will."
291,"Yes siree, I believe he will."
292,I believe he will.
293," He's lefthanded, isn't he?"
294, How do I know?
295,"Well, he seemed lefthanded to me."
296,I believe Harvey is a southpaw.
297,"Now, ain't he, Shagbag?"
298,What if he is?
299,What's that make him?
300,Innocent.
301,Mrs. Colbert...
302,There's just one more thing.
303,Yeah.
304,"I picked it up, I tell you. He was already lyin' there. It was lyin' there next to him!"
305,"I just picked it up, ma'am."
306,That's all I did.
307,Shut up.
308, Get him outta here.
309," OK. C'mon, Harvey. Let's go."
310,"Mrs. Colbert, I, uh... I wonder if you'd mind if I have somebody drive you over so you could, uh..."
311,complete the identification?
312,"Martin, I want you to take Mrs. Colbert over to the funeral parlor."
313,"And, Wood, run Virgil down the depot."
314,"Uh... Virge here, Chief, he thinks that Harvey's innocent."
315," Well, I'll be damned."
316," Could I talk to you about it, in private?"
317,"No. Because I got Colbert's wallet in my hand, and we took it from Harvey Oberst."
318, You think he gave it to him?
319, I don't know.
320,"But Oberst could have come along after the crime, found it, picked it up."
321, I don't know.
322, That's what the boy said he did.
323,"Well, I'm sorry, ma'am, but I say different."
324,"When I examined the deceased, it was obvious the fatal blow was struck from an angle of 17 degrees from the right, which makes it almost certain the person who did it is righthanded."
325, So what?
326,"  Harve's lefthanded, Chief."
327,Everybody in town knows that.
328,We figured that out.
329,Harvey's a lefty. Uhhuh.
330,"You're sure of yourself, Virgil. Funny name for a nigger boy from Philadelphia."
331, What do they call you up there?
332, They call me Mr. Tibbs!
333,"Mr. Tibbs! Well, Mr. Wood, take Mr. Tibbs, take him down to the depot."
334,"And I mean, boy, like now!"
335,I'll have the FBI lab send you the report on this.
336,Not that it'll make any difference.
337,I'll take that.
338,"No, you won't."
339,I'm sending it in personally.
340,My God!
341,What kind of people are you?
342,What kind of a place is this?
343,My husband is dead.
344,Somebody in this town killed him!
345,I want you to find out who!
346,You gonna give me that?
347,"No, I'm not."
348,"Wood, you take him, and you lock him up for withholding evidence."
349,"Go on, move! Put him with his friend, Harvey Oberst!"
350,"Well, Virgil, nobody threw your brains to the hogs, that's for damn sure."
351,"Hold on there, Arnold. Open her up again."
352,We got another customer.
353,"Hey, man, not in here."
354, Put him somewheres else!
355, Don't push the panic button.
356,"Play it cool, boy."
357,Play it cool.
358,Hey!
359, Hey!
360,What you doin' wearin' white man's clothes?
361,Where d'you come from?
362,You deaf or somethin'?
363,"Listen, I'm get..."
364,"Keep cool, Harvey."
365,I'm on your side.
366,"Well, I don't need you!"
367,I'm all you've got.
368,Police?
369,You're a cop?
370, You're a cop.
371, Mmhm.
372,Yeah?
373,"So, how come they locked you up?"
374,How come they lock up a cop?
375,Who said they locked me up?
376,How come with all these empty cells here they'd throw me in with you? You dig?
377,Look.
378,I already told 'em.
379,I see this fella lyin' on the street there.
380,And there's this wallet lyin' beside him.
381,"Boy, I mean, I come into this world outta luck."
382,Here's the first good thing to come my way. And I pick it up.
383,But when I see whose wallet it is...
384,"I mean, I start to sweat. But I heard about this new chief. This Gillepsie?"
385,Got no more smile than a turnip.
386,"So I cut across the fields, headin' for the line, and got myself as far as the bridge before Gillespie grabbed me."
387,What time did you find the wallet?
388,"Well, I ain't got no watch, but it must have been after two, by the courthouse clock."
389,I'm interested in eleven to two.
390,Where were you?
391,Shootin' pool. Larry's Lounge.
392,I got there about ten.
393, What time'd you leave?
394, Closin'. Must have been one.
395, Anybody can swear for you?
396," Packy, Burt, Les."
397,Ever been in trouble with the police before?
398,Come on.
399,"I could ask at the desk, you know."
400,"Well, they brought me in one time."
401, On account of this Delores Purdy.
402, On what charge?
403,"Well, uh, this Delores, she, uh..."
404,"she's real proud of what nature done for her, you know?"
405,"And, uh..."
406,"Well, we was on a date up to Clarke's Point, and, uh..."
407,"she says, uh..."
408,"Anyway, she asks me, she says, uh..."
409,"""Don't you think I got a classy build?"" And I say ""Sure."" And so she starts to show me."
410,But I didn't do nothin' wrong.
411,I just didn't stop her from tryin' to prove her point.
412,"Then this cop, Sam Wood, comes chargin' outta the bush and hauls me in."
413,"He let you go, didn't he?"
414,Told me not to mess with her no more.
415,"She lives on Third, a block from me."
416,Traipsin' around in the altogether.
417,With the lights on.
418,"Now, somebody sure oughta make her stop doin' that."
419,Come here.
420,Let me see your right hand.
421, What you doin'?
422, Hold still.
423,"All right now, give him the waiver for false arrest."
424,Forget it.
425,I'm askin' you to sign it.
426,Please.
427,Give him a pen.
428,Give him a pen.
429,All right. Let him out.
430,You'll be able to catch the 12:10 train.
431,It wouldn't be a bad idea to change the charge against Oberst.
432,"He was nowhere near the scene of the crime, and I think he can prove it."
433, I bet you know when Colbert was killed.
434, About 12:30.
435, While Harvey was still shooting pool.
436, Wait a minute. I'll get it.
437,"There's cue chalk under his nails, not dried blood."
438, Thank God I don't live in Philadelphia.
439, One more thing.
440,Colbert wasn't killed where the body was found.
441, What do you mean?
442, He was killed then moved to Main Street.
443, Courtney?
444," Yes, sir?"
445,Change the charge to theft.
446,D'you mean Harve?
447,Who the hell else do we have back there?!
448,"Yes, sir."
449,Hey.
450,Didn't I ask you to fix that gate?
451,"No, not me, sir. Must have been my brother Harold. He's on days."
452,Harold.
453,Police department.
454,"Yes, he's here."
455,"Hold on, sir."
456,"Mayor's on the line, Chief."
457,What's all this Mrs. Colbert's been tellin' me about a... a coverup arrest?
458,"No, ma'am."
459,We ain't had no coverup.
460,"In fact, we just dropped the charges for insufficient evidence."
461,"Mrs. Colbert, I told you he was nobody's man."
462,I came by to make it as clear as I possibly can that I do not want that Negro officer taken off this case.
463,Negro officer?
464,"Yeah, well, he, uh..."
465,"He comes from up North, you see."
466,"And he was, uh, kinda..."
467, passin' through...
468," If it wasn't for him, your impartial chief of police would still have the wrong man behind bars."
469,I want that officer given a free hand.
470,"Otherwise, I will pack up my husband's engineers..."
471,and leave you...
472,to yourselves.
473,"Mrs. Colbert, now don't you worry about a thing."
474,"Believe me, we're gonna take care of everything."
475,Bill?
476,"I wanna see you come through this now, you hear?"
477,Even if we have to step on Endicott's toes?
478,Even that.
479,But do it fast.
480,All right.
481,"Now, Bill, how about this here Negro officer?"
482,Mrs. Colbert seems to have confidence in him.
483,"Oh, he ain't nothin'."
484,Some kind of a...
485,some kind of a homicide expert.
486,But I don't need him.
487,You mean you don't want him.
488,But you do need him.
489,"Now look, Bill."
490,Suppose he turns up the killer.
491,"He has no police power here. He's gonna have to hand him over on a platter, right?"
492,That's right.
493,"And if he fails, you're off the hook, 'cause it was Mrs. Colbert's idea in the first place."
494,See what I mean?
495,"Oh, yeah."
496,"Works out all the way around, Bill."
497,For all of us.
498,Excuse me.
499,Any reason why you have to leave today?
500,There's lots of reasons.
501,What would you say if I asked you to stay for a while?
502,No.
503,"This town needs a factory, Virgil."
504,Colbert come down from Chicago to build it.
505,I hear they're gonna hire a thousand men.
506,Half of them'd be colored.
507, Know what that means?
508, Probably got him killed.
509,That's what Mrs. Colbert thinks.
510,She wants us to catch her a killer.
511,"No killer, no factory."
512,"Well, it's a lotta jobs for a lotta colored people. You follow me?"
513," I'm going home, man."
514, They're your people.
515,Not mine... yours.
516,You made this scene.
517, What do you want me to do? Beg you?
518," Look, I've had your town up to here!"
519,"Boy, it would give me a world of satisfaction to horsewhip you, Virgil!"
520,My father used to say that.
521," Even did, once or twice."
522," Yeah, well, not enough to suit me."
523,Now you listen to me.
524,Just once in my life I'm gonna hold my temper.
525,I'm tellin' you that you're gonna stay.
526,You'll stay here if I have to have your chief remind you what he told you to do.
527,"But I don't think I have to do that, you see?"
528,No. Because you're so damned smart.
529,You're smarter than any white man.
530,You're just gonna stay here and show us all.
531,You could never live with yourself unless you could put us all to shame.
532,"You wanna know something, Virgil?"
533,I don't think that you could let an opportunity like that pass by.
534,Jess?
535,"Jess, this is, uh..."
536,This is Virgil.
537,He's workin' for me.
538,Give him somethin' that runs.
539,Fix him up.
540,"What I fix, runs."
541,Who pays?
542,Police.
543,"Well, you know where to find me."
544,"What you doin' here, man?"
545,Policeman.
546,You're a policeman here in Sparta?
547,They've got a murder they don't know what to do with.
548,They need a whipping boy.
549,You got a roof?
550,No. I'll find a motel.
551,Viola... We got company.
552,Know what's gonna happen?
553,He gonna get hisself killed.
554,You watch and see he don't.
555,"I'm aware of the risk, Tom. But, like it or not, we're stuck with him."
556,Not if the chief here is right on the ball.
557,"What do you say, Chief?"
558,"You got that old killer all lined up in your front sights, hm?"
559,I'm workin' on it.
560,"Tom, climb off of Gillespie's back now."
561,You know damn well we didn't hire him off a homicide squad.
562,"Yeah, well, it's gonna be his week."
563,'Cause Colbert's only the start.
564,I say this nigger won't live past Saturday.
565,"Mrs. Colbert, can you tell me about your husband's enemies?"
566,That's Endicott.
567,He's been fighting us all the way.
568,He sits up on his hill and runs this county.
569,"Or did, until we moved in."
570,Did your husband tell you where he was going last night?
571,He said he wasn't sleepy.
572,I went to bed.
573,What time was that?
574,"A little after 11, I think."
575,"Did he call you, or anybody on your staff, after 11?"
576,No.
577,Maybe the elevator boy can tell us what time he went out.
578,They put it on selfservice after ten.
579,Did your husband use a car here?
580,Find anything?
581, Whoever killed Colbert drove this oar.
582, How do you know?
583,Where you goin'?
584,"I'd drive up there, but I'm sure you don't want me running up there by myself."
585, Up where?
586, Eric Endicott's.
587,Endicott's?!
588,"Come on, now!"
589,"None of that for you, huh, Virgil?"
590,"âª In the heat of the night âª Mmhm, ain't a woman yet been born âª Yeah âª Knows how to make the mornin' come âª It's so hard to keep control âª Yes, it is âª When I could sell my soul âª For just a little light âª In the heat of the night Listen. You know something I don't know?"
591,I found a piece of osmunda in Colbert's car.
592, A piece of what?
593, On the brake pedal. Osmunda. Fern root.
594,Fern root?
595,"Oh, is Mr. Endicott here?"
596,"Yes, sir. He's out in the greenhouse."
597,"Would you follow me, please?"
598, Gillespie.
599, Mr. Endicott.
600,This here's Virgil.
601, Mr. Tibbs.
602," How do you do, sir?"
603,"Oh, may I have Henry fetch you somethin'? Some light refreshment?"
604," No, thank you. We're all right..."
605," I'll have something cold, soft. Anything."
606,"Henry, bring in a pitcher of lemonade."
607,"I'll have one, too."
608,"Yes, sir."
609,I didn't know it was possible to grow this species locally.
610," Oh, you like flowers?"
611, I do.
612,"Mr. Tibbs, do you know anything about orchids?"
613," Not very much, but I do like them."
614," Well, let me show you."
615,Endicott's folly.
616, What do you think?
617, It's beautiful. It's breathtaking.
618,"Have you a favorite, Mr. Tibbs?"
619,"Well, I'm partial to any of the epiphytics."
620,"Why, isn't that remarkable!"
621,"That of all the orchids in this place, you should prefer the epiphytics."
622,I wonder if you know why.
623,Maybe it would be helpful if you'd tell me.
624,"Because, like the Negro, they need care and feedin' and cultivatin'."
625,And that takes time.
626,That's somethin' you can't make some people understand.
627,That's somethin' Mr. Colbert didn't realize.
628,Is this what the epiphytics root in?
629,My point! They thrive on it.
630,"Take it away from them, they do poorly."
631, What do you call this material?
632, That's osmunda. Fern root.
633,"Well, we don't wanna take any more of your time, Mr. Endicott."
634,Why'd you two come here?
635,To ask you about Mr. Colbert.
636,Let me understand this.
637,You two came here...
638,to question me?
639,"Well, your..."
640,"your attitudes, Mr. Endicott, your points of view, are a matter of record."
641,Some people... let us say the people who work for Mr. Colbert...
642,might reasonably regard you as the person least likely to mourn his passing.
643,We were just trying to clarify some of the evidence.
644,Was Mr. Colbert ever in this greenhouse?
645,"Say, last night, about midnight?"
646,Gillespie?
647,Yeah?
648, You saw it.
649," Oh, I saw it."
650,What are you gonna do about it?
651,I don't know.
652,I'll remember that.
653,There was a time...
654,when I could have had you shot.
655, You better clear out. And I mean fast!
656, What about that speech you gave me?
657,I didn't know you'd slap any white man!
658,Least of all Endicott!
659,All right. Give me another day.
660,Two days. I'm close.
661,I can pull that fat cat down.
662,I can bring him right off this hill!
663,"Oh, boy."
664,"Man, you're just like the rest of us."
665,Ain't ya?
666,It's all my fault.
667,But there's no point in ducking it.
668,It's gonna be tough to keep you in your job now.
669,Now look Bill. I don't have to tell you how urgent it is to get Tibbs outta town.
670, No. I already told him to go.
671, All right.
672,"Now, Mrs. Colbert is not gonna be back till Thursday."
673,"You catch your guilty party by then, she won't hold it against us we had to send Tibbs home for his own good."
674,"But you gotta do it, you hear?"
675,I hear.
676,Bill?
677,What's made you change your mind about Tibbs?
678,Who says I have?
679,"Last chief we had, he'd have shot Tibbs one second after he slapped Endicott, claimed selfdefense."
680, Gillespie here.
681," Courtney here, sir."
682, Did you take Virgil down the depot?
683," No, sir. He just plain wouldn't go."
684, Shagbag saw him headin' to River Road.
685, Check.
686,Hey! C'mon!
687,C'mon!
688,Hey! C'mon!
689,"OK, black boy. We come here to teach you some manners."
690,"We told you about them bad manners, boy. You better put that down."
691,"Why don't you come and get it, baby?"
692,"C'mon, man. You ain't nothin'."
693,C'mon. Let's get him.
694,We'll put that round your neck.
695,"Hit him, man!"
696,Get him from the side!
697,Get behind him!
698,"All right, hold it!"
699,"All right, boys."
700,You've had your fun.
701,"Now go on, you just run along home."
702,Niggerlover.
703, I didn't catch what you said.
704, Get rid of the nigger.
705,You don't... we will.
706,"Now, is that a suggestion, or is that an order?"
707,That's a warnin'!
708,I see.
709,I see.
710,Shut up and take this trash outta here!
711,"Come on, move it and go!"
712,"Well, you finally get the message, Virgil?!"
713,May I get in?
714, Thought you left town.
715, Not yet.
716,"Could you follow the same route you followed Tuesday night, same speed?"
717, Why?
718, Why not?
719, Maybe I better check with the chief.
720," I wouldn't want him to slap you down for steppin' outta line, makin' decisions on your own, and all that."
721,He don't knock me outta my socks.
722,"Let's get rollin', Virgil."
723,"âª All you little birds better lock up tight âª 'Cause there's a foul owl on the prowl tonight âª Hey, little lark, get outta the dark âª Foul owl on the prowl âª Cute little jay, stay outta his way âª Foul owl on the prowl âª You just might be the quail he'll tail âª Foul owl on the prowl âª You just might be the swallow he'll follow âª Foul owl on the prowl âª If you hear him hoot... scoot âª If you pass his tree... flee âª If you catch his eye... fly âª Don't wait to say goodbye Take ten minutes to get myself a kingsized Coke and a wedge of pie."
724,"That is, if that peckerwood ain't sold out again."
725, Can I bring you anything?
726, No. I'm coming in.
727,I thought I told you to get outta here.
728, I'm not ready to leave.
729," I was gonna tell you, Chief."
730, You forget about those four maniacs?
731, I need more time.
732, Do I have to put you on the train myself?!
733, I guess so!
734,Whoa.
735,"All right, Virgil."
736,Just what the hell do you want?
737,I wanna know exactly where Sam was at all times on the night of the murder.
738,"âª If you pass his tree... flee âª If you catch his eye... fly Virgil, if you get killed, we'll have one hell of a mess in this town."
739,You know that?
740,I know.
741,"Got some real luscious cream pie for you tonight, Sam."
742,I mean Officer Wood.
743,Just like you always order.
744,"You know I don't eat that stuff. The chief likes his boys streamlined. Right, Chief?"
745,"Why don't you shut up, Sam?"
746," All right, what'll you have, Virgil?"
747, I ain't servin' him!
748,Tuesday night you walked out of here at 2:40. Right?
749,Right on the button.
750,Two minutes from now.
751,That's for him.
752,"Now, what'd you do when you came out that night?"
753,"Well, I picked up the radio and called in."
754,"Do it, please."
755,Go ahead.
756,Go ahead.
757,Uh... Wood to radio.
758,I'm leavin' Compton's now.
759,"Sam, look sharp."
760,Gillespie's sniff in' around.
761,Gimme that thing!
762,"Courtney, your brother says I didn't tell him to fix that hinge, so I told you."
763,"Do you read me, Courtney?"
764," Oh, I'll get right on it, Chief."
765, I'd do that if I were you.
766,"Yes, sir. Tenfour."
767,"All right, you can move us."
768,Officer Wood.
769," Why'd you do that, Sam?"
770, Do what?
771,Change your route back there at the corner.
772,Who says I changed?
773,"Look, I oughta know what I did!"
774,"Chief, do I have to put up with this?"
775,"Do I work for you, or do I work for him?"
776,"Good night, gentlemen."
777,I don't know.
778, I don't know.
779," Well, I appreciate anything you can do."
780, This is highly irregular.
781," Yeah, I know that."
782,Showing our depositors' accounts?
783,Hm. I don't know.
784, You sure this is an official request?
785," Yes. It's official, yes."
786, You willing to put that in writing?
787, Yeah. I'll put it in writing.
788,On police department letterhead?
789,I would write it on the head of a pin if you want it there.
790, I gotta have somethin' for the file.
791," I realize that, but I'm in a hurry."
792,"Well, we'll see."
793,He's had an account with us for several years now.
794,That so?
795,Not a large account.
796,Never more than... Yeah.
797,$208.
798,That was back in '62.
799,September.
800,I am not interested in '62 September.
801,I am interested in yesterday.
802,Yesterday? Well...
803,Well.
804,"According to this, he made a deposit of... $632."
805, Yesterday?
806, Yes.
807, Thank you.
808, Must have been when I was out to lunch.
809,"A deposit that size, I'd remember."
810,"Oh, you'll send me that letter for the file, you hear?"
811,"I'll tell you, baby brother, the chief didn't like him, not even from the first."
812, Morning.
813, Where do you think you're goin'?
814,It's all right. Let him go.
815,I just talked to the FBI lab. We can prove Colbert was in that greenhouse.
816,Endicott's covering up.
817,I'm afraid you're too late.
818,We already got the guilty man.
819, Who?
820, Sam.
821, Sam?
822, That's right.
823,Our man is Endicott.
824,You just think a minute.
825,Didn't you catch Sam in a lie last night?
826,And yesterday he makes a big cash deposit at the bank.
827,"If I told you once, I told you a hundred times that I won that matchin' quarters and halves. It took me three years!"
828,Then why was it in big bills?
829,I checked.
830,"Because whenever I got enough change, I'd trade it in on $20 bills."
831,"And when I got up to $600, I took it down and put it in the bank."
832,"The day Colbert was killed, he cashed a check for $900, $600 of which is gone, $300 of which I believe you left in the wallet as bait for some kid like Oberst!"
833, What kinda man do you think I am?!
834," Now, don't you push me, boy!"
835,Now listen.
836,"If you weren't suspicious of Sam here, why did you question him last night when he changed his route?"
837, I knew why he changed his route.
838, Knew what?
839,He was afraid I'd see some naked white girl down the block.
840, What?
841, Some girl named Delores Purdy.
842,She parades around in the nude at night to get her kicks. That's...
843, How do you know?
844, I know.
845,"Well, I know. Do you understand?"
846,I know that Colbert cashed a check for $900.
847,I know that Sam made a big cash deposit.
848,I know that you caught him in a lie.
849,And I know that's enough for me.
850,"C'mon, Sam."
851,"Martin, lock him up."
852,Well?
853,Well... you're making a mistake.
854,Don't you bet against it.
855,"You can catch your train now, Virgil."
856,Tibbs?
857,Do you think Sam did it?
858, Where do I find the chief?
859, What's it all about?
860,My business.
861,"Hey, look, Purdy."
862,"Now, you got a complaint?"
863,"Well, right here's where you file it."
864,"What I got to say, I say to the chief."
