,dialog
0,Forget it. It's too risky.
1,I'm through doing that shit.
2,You always say that.
3,The same thing every time.
4,"""I'm through, never again, too dangerous."" I know that's what I always say."
5,I'm always right too.
6, You forget about it in a day or two.
7, The days of me forgetting are over.
8,The days of me remembering have just begun.
9,"You know, when you go on like this, what you sound like?"
10, I sound like a sensible fuckin' man.
11, You sound like a duck.
12," Quack, quack, quack."
13," Take heart, 'cause you're never gonna have to hear it again."
14,"Since I'm never gonna do it again, you're never gonna have to hear me quack."
15, After tonight?
16, Correct. I got all tonight to quack.
17, Can I get anyone more coffee?
18," Oh, yes!"
19, Thank you.
20, You're welcome.
21,"I mean, the way it is now, you're takin' the same risk as when you rob a bank."
22,Takin' more of a risk.
23,Banks are easier.
24,Federal banks ain't supposed to stop you in any way during a robbery.
25,They're insured. Why should they give a fuck? I don't even need a gun in a Federal bank.
26,"Heard about this one bloke, he walks into a bank with a portable phone."
27,He gives the phone to a teller.
28,"The bloke on the other end says, ""We got this guy's little girl."
29,"If you don't give him all your money, we're gonna kill her.""  Did it work?"
30, Fuckin' right it worked.
31,That's what I'm talkin' about.
32,"Knucklehead walks into a bank with a telephone. Not a pistol, not a shotgun, a fuckin' phone."
33, Cleans the place out.
34,They don't lift a fuckin' finger.
35, Did they hurt the little girl?
36,There probably never was a little girl. The point of the story isn't a little girl.
37,The point of the story is they robbed a bank with a telephone.
38, You want to rob banks?
39, I'm not saying I wanna rob banks.
40,"I'm illustrating if we did, it'd be easier than what we've been doing."
41, No more liquor stores?
42, What've we been talkin' about?
43,"Yeah, no more liquor stores."
44,"Besides, it ain't the giggle it used to be. There's too many foreigners own liquor stores."
45,"Vietnamese, Koreans, don't even speak fuckin' English."
46,"You tell 'em empty out the register, they don't know what you're talkin' about."
47,They make it too personal.
48," We keep on, one of these gook fuckers gonna make us kill him."
49, I'm not gonna kill anybody.
50,I don't want to either.
51,But they'll probably put us in a situation where it's us or them.
52,"And if it's not the gooks, it's these old fuckin' Jews who've owned the store for 15 fucking generations."
53,You got Grandpa lrving sitting behind the counter with a fucking Magnum in his hand.
54,Try walkin' into one of those places with nothing but a phone.
55,See how far that gets you.
56,Forget it.
57, We're out of it.
58," Well, what then, day jobs?"
59, Not in this life.
60, What then?
61,"GarÃ§on, coffee!"
62,This place.
63,GarÃ§on means boy.
64,This place?
65,A coffee shop?
66,What's wrong with that?
67,Nobody ever robs restaurants.
68,Why not?
69,"Bars, liquor stores, gas stations; you get your head blown off stickin' up one of them."
70,"Restaurants, on the other hand, you catch with their pants down."
71,They're not expectin' to get robbed.
72,Not as expectin' anyway.
73, I bet you could cut down on the hero factor in a place like this.
74, Correct.
75,"Same as banks, these places are insured."
76,Manager.
77,He don't give a fuck.
78,They're just trying to get you out before you start pluggin' the diners.
79,Waitresses. Fuckin' forget it.
80,No way they're takin' a bullet for the register.
81,Busboys. Some wetback gettin' paid $1.50 an hour ...
82,really give a fuck you're stealin' from the owner?
83,"Customers sittin' there with food in their mouths, they don't know what's goin' on."
84,"One minute, they're havin' a Denver omelet, the next, someone is stickin' a gun in their face."
85,"See, I got the idea the last liquor store we stuck up, remember?"
86, All the customers kept comin' in.
87, Yeah.
88,You got the idea of takin' their wallets.
89,"Now, that was a good idea."
90, Thank you.
91, Made more from the wallets than we did from the register.
92," Yes, we did."
93, A lot of people come to restaurants.
94, A lot of wallets.
95," Pretty smart, huh?"
96,Pretty smart.
97,I'm ready. Let's do it.
98,"Right now, right here."
99, Come on.
100," All right. Same as last time, remember?"
101,You're crowd control.
102,I'll handle the employees.
103," I love you, Pumpkin."
104," I love you, Honey Bunny."
105,Everybody be cool!
106,This is a robbery!
107,"Any of you fucking pricks move, and I'll execute every motherfuckin' last one of you."
108," Okay, so tell me again about the hash bars."
109," Okay, what you want to know?"
110," Hash is legal there, right?"
111," It's legal, but it ain't 100% legal."
112,"You just can't walk into a restaurant, roll a joint and start puffin' away."
113,"I mean, they want you to smoke in your home or certain designated places."
114, Those are hash bars?
115, Yeah. It breaks down like this.
116,It's legal to buy it.
117,It's legal to own it.
118,"And if you're the proprietor of a hash bar, it's legal to sell it."
119,"It's illegal to carry it, but â but that doesn't matter, 'cause get a load of this."
120,"If you get stopped by a cop in Amsterdam, it's illegal for them to search you."
121," I mean, that's a right the cops in Amsterdam don't have."
122," Oh, man! I'm goin'."
123,That's all there is to it.
124,I'm fuckin' goin'.
125,"I know, baby."
126,You'd dig it the most.
127, But you know what the funniest thing about Europe is?
128, What?
129,It's the little differences.
130,"I mean, they got the same shit over there that they got here,  but it's just there, it's a little different."
131, Example.
132,You can walk into a movie theater in Amsterdam and buy a beer.
133,And I don't mean just like no paper cup.
134,I'm talkin' about a glass of beer.
135,"And in Paris, you can buy a beer in McDonald's."
136,You know what they call ...
137,a QuarterPounder with Cheese in Paris?
138,They don't call it a QuarterPounder with Cheese?
139,They got the metric system.
140,They wouldn't know what the fuck a QuarterPounder is.
141, What do they call it?
142, They call it a Royale with Cheese.
143, Royale with Cheese.
144, That's right.
145,What do they call a Big Mac?
