,dialog
0,Shh.
1,âªâª NARRATOR: Royal Tenenbaum bought the house on Archer Avenue in the winter of his 35th year.
2,"(instrumental ""Hey Jude"" plays) Over the next decade he and his wife had three children and then they separated."
3,Are you getting divorced?
4,"At the moment, no..."
5,but... it doesn't look good.
6,Do you still love us?
7,Of course I do.
8,Do you still love Mom?
9,"Yes, very much, but your mother's asked me to leave and I must respect her position on the matter."
10,Is it our fault?
11,No.
12,"Obviously, we made certain sacrifices as a result of having children, but, uh..."
13,"no, Lord, no."
14,Then why'd she ask you to leave?
15,I don't really know anymore.
16,"Maybe, uh, I wasn't as true to her as I could've been."
17,"Well, she said..."
18,"Let's just drop it shall we, uh, Chassie?"
19,NARRATOR: They were never legally divorced.
20,"Thank you, Pagoda."
21,NARRATOR: Etheline Tenenbaum kept the house and raised the children and their education was her highest priority.
22,"Yes, I'll hold, please."
23,Thank you.
24,I need $187.
25,Write yourself a check.
26,Bene. Si.
27,Grazie mille.
28,NARRATOR: She wrote a book on the subject.
29,"Chas, Chas!"
30,Richie!
31,"Uh, the gentleman in the blue cardigan, please."
32,Thank you. I have a twopart question.
33,Go ahead.
34,"NARRATOR: Chas Tenenbaum had, since elementary school taken most of his meals in his room standing up at his desk with a cup of coffee to save time."
35,"In the sixth grade, he went into business breeding Dalmatian mice which he sold to a pet shop in Little Tokyo."
36,He started buying real estate in his early teens and seemed to have an almost preternatural understanding of international finance.
37,He negotiated the purchase of his father's summer house on Eagle's Island.
38,"ROYAL: Hold it, Chassie."
39,Hold it right there.
40,What are you doing?
41,You're on my team.
42,There are no teams.
43,NARRATOR: The BB was still lodged between two knuckles in Chas's left hand.
44,Margot Tenenbaum was adopted at age two.
45,Her father had always noted this when introducing her.
46,This is my adopted daughter Margot Tenenbaum.
47,"NARRATOR: She was a playwright, and won a Braverman Grant of $50,000 in the ninth grade."
48,She and her brother Richie ran away from home one winter and camped out in the African wing of the public archives.
49,"Hi, Eli."
50,"You said I could run away, too."
51,"No, I didn't, and don't tell anyone you saw us."
52,NARRATOR: They shared a sleeping bag and survived on crackers and root beer.
53,Four years later Margot disappeared alone for two weeks and came back with half a finger missing.
54,Richie Tenenbaum had been a champion tennis player since the third grade.
55,"Do you copy, Anonymous?"
56,NARRATOR: He turned pro at 17 and won the U.S. Nationals three years in a row.
57,He kept a studio in the corner of the ballroom but had failed to develop as a painter.
58,Up... up...
59,right...
60,perfect.
61,Pagoda?
62,NARRATOR: On weekends Royal took him on outings around the city.
63,Put it out there.
64,NARRATOR: These invitations were never extended to anyone else.
65,"Richie's best friend, Eli Cash, lived with his aunt in the building across the street."
66,"He was a regular fixture at family gatherings holidays, mornings before school, and most afternoons."
67,The three Tenenbaum children performed Margot's first play on the night of her 11th birthday.
68,They had agreed to invite their father to the party.
69,"What'd you think, Dad?"
70,Mmm... didn't seem believable to me.
71,Why are you wearing pajamas?
72,Do you live here?
73,He has permission to sleep over.
74,"Well, did you at least think the characters were welldeveloped?"
75,What characters?
76,"This is a bunch of little kids, uh dressed up in animal costumes."
77,"Good night, everyone."
78,"Well, sweetie..."
79,don't be mad at me.
80,That's just one man's opinion.
81,CHILDREN: âª Happy birthday to you âª âª Happy birthday to you... âª NARRATOR: He had not been invited to any of their parties since.
82,"In fact, virtually all memory of the brilliance of the young Tenenbaums had been erased by two decades of betrayal, failure, and disaster."
83,"Go, Mordecai."
84,"âª Na, na, na âª âª Nananana âª âª Hey, Jude âª âª Na, na, na âª âª Nananana... âª I've been instructed to refuse any further charges on your room account and to direct you, in writing to please vacate the premises by the end of the month."
85,What about SingSang?
86,I owe her $100.
87,NARRATOR: Royal had lived in the Lindbergh Palace Hotel for 22 years.
88,Can you pay her in cash?
89,Uhuh.
90,NARRATOR: He was a prominent litigator until the mid '80s when he was disbarred and briefly imprisoned.
91,No one in his family had spoken to him in three years.
92,"Read it back to me so far, Pietro."
93,New paragraph.
94,NARRATOR: Richie had retired from professional tennis at 26.
95,His last match had been widely discussed in the media.
96,"(tennis ball hits racquet, bounces on court) ""Your friend Richie."" End of letter."
97,"NARRATOR: For the past year, he had been traveling alone on an ocean liner called the Cote d'lvoire and had seen both poles, five oceans the Amazon and the Nile."
98,"""The crickets and the rust beetles scuttled ""among the nettles of the sage thicket."
99,"""'Vamanos, amigos,' he whispered ""and threw the bustedleather flint craw ""over the loose weave of the saddle cock and they rode on in the friscalating dusk light."" NARRATOR: Eli was an assistant professor of English literature at Brooks College."
100,The recent publication of his second novel...
101,"(horses galloping, gunfire, shouting) ...had earned him a sudden, unexpected literary celebrity."
102,"Well, everyone knows Custer died at Little Bighorn."
103,What this book presupposes is...
104,maybe he didn't.
105,Let me ask you something.
106,Why would a review make the point of saying someone's not a genius?
107,You think I'm especially not a genius?
108,I know w...
109,"You didn't even have to think about it, did you?"
110,"Well, I just don't use that word lightly."
111,"I have to go, Eli."
112,MAN: Margot?
113,Uhhuh.
114,"May I come in, please?"
115,"How are you, my darling?"
116,NARRATOR: Margo was married to the writer and neurologist Raleigh St. Clair.
117,"I'm fine, thank you."
118,You need to eat something.
119,May I make you dinner?
120,"No, thank you."
121,NARRATOR: She was known for her extreme secrecy.
122,"For example, none of the Tenenbaums knew she was a smoker, which she had been since the age of 12."
