,dialog
0,"<font color""ffff80"">Fixed & Synced by bozxphd. Enjoy The Flick.</font> He said four minutes precisely."
1,"Non, non, non."
2,Quickly.
3,"Two perfect eggs this time, no?"
4,Ah.
5,Hmm.
6,Maybe.
7,I blame the chicken.
8,Why do hens lay eggs of different sizes?
9,"It's not you, mon ami."
10,These are two perfectly good oeufs.
11,Mr. Poirot...
12,I've got three religions bent on riot.
13,"If you're going to perform one of your miracles, the time is now."
14,Have the eggs. Allonsy!
15,Poirot!
16,"Sorry for the, um..."
17,"It is not the, uh..."
18,It is the imbalance of the...
19,Right.
20,That's better.
21,Excuse me.
22,Coming through.
23,"Make way, please."
24,Excuse me.
25,Please call for the accused.
26,The rabbi...
27,the priest...
28,and the imam.
29,"It is like the old joke, yes?"
30,"The rabbi, the priest, and the imam."
31,"Forgive me, I am Belgian."
32,"So, let us begin."
33,In the Church of the Holy Sepulchre above us...
34,three representatives meet under the supervision...
35,of the Chief Inspector of Police to discuss a divided timetable for market use.
36,One hour after this tense meeting...
37,a priceless relic is found to be stolen.
38,"It is said, one of these three men has stolen it."
39,The police find no pieces of evidence at all.
40,I find one.
41,On the meticulously wellkept wall of a fresco...
42,a single crack from an indelicate climb...
43,with a hardsoled shoe or perhaps a boot.
44,"So, ladies and gentlemen, we must ask..."
45,who stands to benefit from the crime.
46,Our three holy men live humbly.
47,They're thinsoled shoes poor.
48,Sudden riches and rubies would be...
49,"too conspicuous, yes, to enjoy. They do not gain."
50,"At this point, we need an armed guard at the south gate."
51,Thank you very much.
52,"No, the only one..."
53,who benefits from the theft and the unrest it causes...
54,is a man whose office I had searched this morning...
55,"as I waited, I have to tell you, rather disappointedly upon my breakfast."
56,Difficulty with eggs.
57,You don't need to know this.
58,A man who is paid lavishly to keep order in Jerusalem.
59,"I mean, of course, the Chief Inspector of the Police."
60,A man who does not wish to lose a wellpaid post...
61,when there is discussion among the local peoples of selfgovernance...
62,"who does wear boots, and who, I believe, now does regret..."
63,inviting me to consult on this case.
64,How dare you accuse me!
65,"Please, Sergeant..."
66,did you search the office as I asked?
67,"Uh, yes, sir."
68,And did you find what I said you might?
69,"Uh, yes, sir."
70,Just as you said.
71,Merci.
72,Halt!
73,"You need to deliver that, Captain."
74,It should be through first thing in the morning.
75,"Very good, sir."
76,"Luggage is on board, sir."
77,I won the right to escort you to your boat.
78,"To Stamboul, then?"
79,Will you be back to London straight off?
80,"I am tired, and I have earned myself a little holiday."
81,I want to look at paintings and have too much time on my hands.
82,You are staring.
83,Does it stop?
84,It's just...
85,"How did you know it was him, sir?"
86,From just a tiny crack on the wall.
87,I have the advantage...
88,I can only see the world as it should be.
89,"And when it is not, the imperfection stands out..."
90,like the nose in the middle of a face.
91,It makes most of life unbearable.
92,But it is useful in the detection of crime.
93,But it's as though you see into their hearts and divine their true natures.
94,"And whatever people say, there is right, there is wrong."
95,There is nothing in between.
96,We must part here.
97,"Oh, no, sir, I'm to escort you on the ferry."
98,"Au revoir, mon capitaine."
99,We must never meet again.
100,"Could you straighten your tie, please? Just a little."
101,Yes.
102,That is perfect.
103,"Final passengers, please!"
104,"Oh, I'm sorry."
105,Will be fixed soon.
106,"But, will it be fixed in time?"
107,We are working!
108,I have a connection in Stamboul.
