,dialog
0,"And my family came to the island for the summer, There weren't nearly as many houses or people As there are now."
1,The geography of the island And the singularity of the sea Were far more noticeable then.
2,"If a guy wasn't to die of loneliness, His family made certain That other families from his neighborhood Contributed other kids to the island."
3,"Look out, hermie!"
4,Is he playing?
5,Look out.
6,"Present with me in the summer of '42 were Oscy, my best friend, And benjie, My nextToBest friend."
7,We called ourselves The terrible trio.
8,And that house up there...
9,That was her house.
10,Nothing from that first day i saw her And no one that has happened to me since Has ever been as frightening And as confusing.
11,"For no person i've ever known Has ever done more To make me feel more sure, More insecure..."
12,More important...
13,And less significant.
14,He's going to take her Right into that bedroom.
15,Better put the wood down first.
16,Ahh...
17,funny.
18,"Hey, come on!"
19,"Oscy, for christ's sakes!"
20,"Hey, come on, hermie!"
21,Will you move your ass?
22,"Give it back, oscy!"
23,Ha ha ha!
24,"Oh, no!"
25,Ha ha ha!
26,"Boy, i'd like to feel Every one of those girls."
27,You know...
28,I should have tripped on them.
29,They'd never know i was getting a feel.
30,That's not how to do it.
31,"So, what's the way to do it?"
32,You have to say things.
33,"Alright. I'll say, ""excuse me."" You know what i mean."
34,You can't just fall on a girl.
35,It isn't done.
36,Why not?
37,I did it with gladys potter.
38,She was only 12.
39,What did she know?
40,I don't know.
41,"Didn't seem to mind, though."
42,"Well, she was surprised."
43,So was i.
44,Nothing to feel.
45,"Hey, come on, benjie."
46,Stop dragging.
47,I don't know what's going to become of him.
48,He has no emotions.
49,"Aw, he's just confused."
50,Yeah.
51,"Yeah, so am i."
52,I've been waking up lately In the middle of the night.
53,A lot.
54,"Yeah, that's ok."
55,"I do, too."
56,You do?
57,Yeah.
58,"Yeah, but..."
59,I wake up feeling crazy And thinking about vera miller.
60,So what?
61,So i hate vera miller.
62,Jesus!
63,You think i'm in love with her?
64,"Gee, i don't know."
65,"God, i hope i'm not in love with her."
66,I hate her.
67,"Well, what kind of thoughts Do you have about her?"
68,I forget.
69,Then how can i help you?
70,Who the hell's asking for help?
71,What are you talking about?
72,Nothing you'd understand.
73,"Ah, screw you!"
74,"That's your whole problem, benjie."
75,You're only interested in screwing me.
76,Try screwing a girl.
77,Ok!
78,"""Ok,"" he says."
79,You wouldn't know the first thing to do.
80,Would so!
81,"Ok, what's the first thing you do?"
82,You feel them!
83,Wrong!
84,You kiss them.
85,We didn't kiss gladys potter!
86,We weren't in love with gladys potter.
87,"You're in love, with a girl You should kiss a girl first."
88,Ain't that right hermie?
89,It's polite.
90,It's not required.
91,"It's required, you ninny."
92,It is not.
93,How do you know?
94,Because i found a book.
95,If my mother knew i took that book It doesn't belong to me.
96,It doesn't belong to my mother.
97,It belongs to the house.
98,"If you get fingerprints on those pages, It's your funeral."
99,My mother's gonna miss that book.
100,It's the biggest on the shelf.
101,Books fell as i pulled it out.
102,Hold it.
103,Hurry up!
104,"Kill me, i don't read as fast as you."
105,"Ok, turn."
106,Jesus! Do you believe this stuff?
107,Yeah. It's a medical journal.
108,Why should they lie?
109,How do they take pictures like that?
110,They must have special cameras.
111,What drugstores would develop them?
112,"If we took them in, we'd be in reform school."
113,I guess they developed them themselves.
114,Yeah.
115,I guess that's it.
116,Let me look.
117,You'll foam at the mouth.
118,It's my book!
119,Let him look.
120,There!
121,They're doing it!
122,I don't believe it!
123,You'd better.
124,One day your turn's gonna come.
125,And you better know what to do.
126,My parents never did that!
127,Never!
128,Why not?
129,Because it's stupid.
130,"Hate to break the news, But that's how it's done."
131,Stop pushing me around.
132,It could be dangerous.
133,"It looks dumb in the pictures, But when you're in love, It should be very pleasant."
134,How do you know?
135,You've never done it.
136,It's here in the book!
137,In black and white!
138,That's why people kiss first They get to know each other.
139,Then they're in love.
140,Then they make Foreplay!
141,It's called foreplay.
142,"Everyone gets undressed, and they play foreplay."
143,"He does this, She does this, and he does this, And before you know it, they're screwing!"
144,What could be simpler than that?
145,"Listen. Before i saw these pictures, I didn't think it was possible, But these are pictures, benjie, pictures!"
146,These aren't drawings.
147,I've seen them.
148,These are pictures!
149,"In emergency, it could mount, oh..."
150,".350Caliber jobs, Probably handle about..."
151,A dozen or so depth charges.
152,"Ah, it'd sink if it hit a fish."
153,"Stripped down, it could do 30, 40 knots."
154,"Yeah, Straight down!"
155,"Yeah, yeah."
156,"Yeah, yeah."
157,"...22, 23, Âªâªâªâª ...18, 19, 20, ...35, 36, 37, ...51, 52, 53..."
158,I wish somebody Would invade this dopey island!
159,I'm going mad!
160,Mad.
161,Hey.
162,"Hey, oscy, it's that lady again."
163,"Aw, hermie, you're not going to go Into another deathlike trance again, are you?"
164,"I swear, hermie."
165,What's come over you?
166,That's a very old person over there.
167,I don't see the attraction.
168,Maybe it's her mind.
169,Maybe their minds meet and say hello.
170,Why don't you go say hello to her mind?
171,"Go on, go say hello."
172,Cut it out.
173,"If she's the love of you're life, Go say hello."
174,We want to see you.
175,Maybe you're a hotshot lover we don't know about.
176,Cut it out.
177,Knock it off!
178,Go say hello to her.
179,"Come on, go say hello!"
180,Yeah!
181,Go say hello!
182,We want to see you.
183,Go say hello to her!
184,"Hey, lady in the pink suit!"
185,It's hermie the rape artist!
186,It's jack the ripper!
187,It's herman the german!
188,Nazi spy!
189,It's a sex fiend!
190,It's hermie the rape artist!
191,Come on.
192,Uhh!
193,Ah!
194,God damn!
195,"Oscy, i'll..."
196,"Hey, come on, hermHerm Hermie!"
197,Come on.
198,We were only kidding!
199,It was a joke!
200,"Look out, oscy!"
201,Look out!
202,"Knock it off, hermie!"
203,Knock it off!
204,Cut it out!
205,I'm going to let you go.
206,I'm going to let you go.
207,Ok.
208,Ah!
209,"God damn it, hermie!"
210,You're really crazy!
211,You know that?
212,Crazy!
213,Jesus!
214,"That's enough, god damn it!"
215,Son of a bitch!
216,"Oh, jesus."
217,"Jesus, oscy!"
218,You killed him.
219,Aah!
220,Shit!
221,"Hey, leave him alone, benjie."
222,Leave him alone!
223,Aah!
224,Leave him a The son of a bitch threw sand In my face.
225,"Oh, god damn it!"
226,I mean...
227,"We'll see you later, hermie."
228,Bastards.
229,"Hermie, where are you going?"
230,The planet mongo.
231,It's not even 8:00.
232,I can't do anything about that!
233,What did you eat?
234,An elephant.
235,Bring me back a newspaper.
236,Ok!
237,And time magazine for your father.
238,Jesus.
239,Ow!
240,Oh!
241,May i offer some assistance?
242,"Oh, yes, you may."
243,I really didn't expect to buy so much.
244,I should have brought my wagon.
245,"Yeah, you should have brought your wagon."
246,Yes.
247,What you really need is a wagon.
248,I think you're right.
249,I can take one.
250,"No, it's ok."
251,"If we both take some, we can manage."
252,I'll happily pay you.
253,I wouldn't think of it.
254,My house is pretty far.
255,I know where it is.
256,You do?
257,Yeah. It's that way.
258,Are you sure it's ok?
259,"Yeah, it's ok."
260,Won't you let me take one?
261,"No. Oh, no."
262,Do you live on the island?
263,In the summer.
264,With your family?
265,Yeah. But they don't bother me.
266,I pretty much go my own way.
267,Aren't they pretty?
268,"Oh, yeah."
269,Yeah.
270,I couldn't resist.
