,dialog
0,That one wants us to sail them back.
1,That one thinks he can sail all the way back without us.
2,Yes. East. To the sun.
3,I understand. You can trust me.
4,To Africa.
5,"Well, I have to tack, don't I?"
6,Tack. You'd rather I didn't.
7,You want to get there? I have to tack.
8,You're going to get us killed.
9,"Yea, yea, yea, now go take a bath."
10,We have to signal them.
11,"When the ship gets close, he'll run and hide."
12,Then we both start yelling.
13,They'll search the ship.
14,Get ready.
15,Six Weeks Dolly!
16,Dolly!
17,"Carry on, Mr. Packwood!"
18,"Aye, aye, sir!"
19,Straight ahead!
20,Fire over their heads!
21,Steady on.
22,Open the gate!
23,"Come on, come on, come on!"
24, Move along!
25," Come on, let's go!"
26,Move along!
27, Forward! Come on!
28, Keep it going!
29,Come along! Get moving!
30, Don't stop there! Keep moving!
31, Make way for the stinking heathens!
32,"All right, move on."
33,Lock 'em up!
34,Gates! Gates! Gates!
35,Push 'em in!
36,"Isabella II, Queen of Spain Your Royal Highness."
37,Something's happened.
38, Thank you...
39," Mr. President, sir."
40,"The ambassador to Spain, Se̱or Calderon."
41,"Martin Van Buren, 8th President of the United States  What?"
42, Se̱or Calderon.
43," Yes, all right. Not now. Not now."
44, Ambassador...
45,"It appears to be a matter of certain importance, sir."
46,God bless!
47,I'm trying to drink my brandy after a very long day.
48,I understand. I simply wasn't certain whether this was something  you wanted to take care of personally.
49," Leder, there are, what, three, four million Negroes in this country?"
50,Why on Earth should I concern myself with these 44?
51,"Well, there are reasons."
52,I don't care how. You just take care of it.
53,The ship is the Amistad.
54,It's too small to be a transatlantic slaver.
55,"So, they're plantation slaves, then?"
56,West Indians?
57,Not necessarily.
58,At least they certainly don't look it.
59,Not from the glimpse I caught of them on their way to jail.
60,They have these scars.
61, Scars?
62, Yeah.
63,They were first detained by officers of a survey brig off the coast of Long Island.
64,"They were conveyed to New Haven, under what authority, I don't know, and given over to the local constabulary."
65,"About 40 of them, including four or five children."
66,The arraignment is day after tomorrow.
67,I can only assume that the charge is murder.
68,I'll see what I can do about that.
69,Perhaps a writ for illegal arrest and detainment to stall things.
70,"At the very least, make sure they have good counsel."
71,Chief!
72,Chief! Chief!
73,He's not a chief.
74,Brother!
75,Brother! Brother!
76,He's not your brother.
77,What is he then?
78,He's a white man.
79,"Hear ye, hear ye."
80,"In the matter of the district court of the United States of America in this, the year of our Lord, 1839, the honorable Andrew T. Juttson presiding."
81,If it please Your Honor.
82,The bench recognizes District Attorney Holabird.
83,"I would like to present the court, Your Honor, with the charges  of piracy and murder against the..."
84," Your Honor, I have a petition  for a writ of habeas corpus."
85," Your Honor, I was speaking."
86,"Yes, I know, Mr. Holabird."
87,"You were reading charges, which, whatever they might be, will be rendered moot by this writ."
88,"That petition for a writ, Mr. Tappan, if, indeed, that's what it is, is moot unless and until an actual writ by some higher court, by some miracle, is granted."
89,"Mr. Holabird is correct, Mr. Tappan."
90,"And if you would, sir, while I know it is your custom, please, kindly refrain from impersonating a lawyer, which you patently are not."
91,"As I was saying, Your Honor..."
92,Your Honor.
93,Mr. Secretary.
94,"Your Honor, I am here on behalf of the President of the United States, U.S. Secretary of State John Forsyth representing the claims of Her Majesty, Queen Isabella of Spain, as concerns our mutual treaty on the high seas of 1795."
95," You have my attention, sir."
96, Thank you.
97,"These slaves, Your Honor, are by rights the property of Spain, and as such, under Article 9 of said treaty are to be returned posthaste."
98,Said treaty taking precedence over all other claims and jurisdictions.
99,"Them slaves belong to me and my mate, Your Majesty."
100,"Your Honor, I have not yet read the..."
101,Who be you two gentlemen?
102,"""We, Thomas R. Gedney and Richard W. Meade, ""whilst commissioned US Naval officers, ""stand before this court as private citizens, ""and do hereby claim salvage on the high seas ""of the Spanish ship La Amistad and all her cargo.""  Here you go, sir."
103, Your Honor...
104,You wish to make this claim above that of the Queen of Spain?
105,"Where was she, pray, when we was fightin' the winds to bring this vessel in, Your... Honor."
106,"Her Majesty, the Queen of Spain, was busy ruling a country."
107,"Your Honor, these officers' claims are just..."
108,Your Honor!
109,Here are the true owners of these slaves.
110, Order! Order in this court!
111," On their behalf, I am in possession of a receipt for purchase executed in Havana, Cuba, June 26, 1839, I do hereby call upon this court to immediately surrender these goods and that ship out there to my clients,  Jose Ruiz..."
112, Yo soy Ruiz.
113,"""Yoso"" Ruiz, and... Pedro Montes?"
114,Pedro Montes.
115,"Mr. Tappan. How do you do, sir?"
116,"My name is Roger S. Baldwin, attorneyatlaw."
117,Real estate attorney?
118,"Real estate, inventories and other contestable assets, sir."
119,Can I help you with something?
120,"Well, I don't know."
121,What is it that you do?
122,"Well, I own various businesses and banks."
123,"Well, as a matter of fact, you probably could help me, Mr. Tappan."
124,But that's not why I'm here.
125,"You see, I'd like to help you."
126, Me?
127," Yes. I deal with property, Mr. Tappan."
128,"And sometimes I get people's property back for them, and other times I get it taken away, as in this case, which is clearly a property issue."
129,"You see, all of the claims here, every single one of them, speaks to the issue of ownership."
130," Thank you very much, Mr. Baldwin."
131," Baldwin, Roger S. Attorneyatlaw."
132,But I'm afraid what's needed here is a criminal attorney.
133,A trial lawyer.
134,But thanks for your interest.
135,"Yes. Well, intending no disrespect, Mr. Tappan, but if that were the way to go, well, then, quite frankly, I wouldn't have bothered coming down here, would I have?"
136,Goodbye. I bid you gentlemen a good afternoon.
137,"In closing, I call upon our distinguished colleague from Massachusetts, Representative John Quincy Adams, to reweigh his unmeet and unprecedented attempt to convert this eccentric bequest of, let's be frank, a bunch of junk of one James Smithson, into a socalled institute of national treasure!"
138,Perhaps Mr. Adams is meditating on his response.
139,"Had I thought your remarks worthy of any kind of riposte, Representative Pickney, be assured you'd have heard from me hours ago."
140,Who?
141,Mr. Tappan. Lewis Tappan.
142,Yeah?
143,I must see him?
144,I'm required to see him?
145,"No, of course not, sir."
146,He requests an audience.
147,Give me a hand.
148,"He requests, does he?"
149,Yeah. I don't know anyone called Tappan.
150,"Yes, sir, you do."
151,You've met him on countless occasions.
152,Where? Where is he?
153,"He's right over there, sir."
154,"Right there, sir."
155,What is that?
156, Where?
157," Right there, sir."
158,Lewis! Good to see you again!
159,"And you, sir."
160, This is Theodore Joadson.
161," How do you do, sir?"
162," An honor to meet you, sir."
163, Yeah.
164, Sir? Is there somewhere we could...
165, What? Let's stroll in the garden.
166," This way, sir."
167, What?
168,Let go of my arm. Over here.
169,"I believe this case has great significance, sir."
170,Our Secretary of State has already deemed it worthy of his attention.
171, You don't have to shout. Stop shouting.
172, No. Yes.
173,"Well, he's supported the Queen of Spain in her claims that the Africans belong to her."
174,And then there are others making claims as well.
175, Two sailors...
176, What season is it?
177, Pardon?
178," I said, what season is it?"
179,I don't understand what you mean.
180,There are two ways of knowing for certain without consulting a calendar.
181,The leaves on the maple trees have all gone and the fact that the President is not at home over there on Pennsylvania Avenue.
182,"Tell me, sir, you really think Van Buren cares about the whims of an 11yearold girl who wears a tiara?"
183,"'Cause I can assure you, sir, having been over there, only one thing occupies his thoughts this time of the year, being all things to all people, which, of course, means be nothing to no one."
184,"In other words, gettin' himself reelected."
185,Give me a hand.
186," Will you help us, sir?"
187, Let go of my arm.
188,Take my stick.
189, Mr. Adams?
190," Yeah, what?"
191,"As an advocate for the abolition of slavery, will you help us?"
192,I'm neither friend nor foe of the abolitionist cause.
193,"No, I won't help you."
194,Sir.
195,What?
196,"I know you, Mr. President."
197,I know you and your presidency as well as any man and your father's.
198,You were a child at his side when he helped invent America.
199,"And you, in turn, have devoted your life to refining that noble invention."
200,"There remains but one task undone, one vital task the founding fathers left to their sons before their 13 colonies could precisely be called United States."
201,"And that task, sir, as you well know, is crushing slavery."
202,"Your record confirms you're an abolitionist, sir, even if you won't."
203, And whether or not you admit it...
204, Mr. Joadson.
205,...you belong with us.
206,"You're quite the scholar, Mr. Joadson, aren't ya?"
207,Quite the historian.
208,"Let me tell you something about that quality, if I might."
209,"Without an accompanying mastery of at least onetenth its measure of grace, such erudition is worthless, sir."
210,"Now, you take it from one who knows."
211,If you gentlemen will excuse me.
212,"We know we aimed high coming to see you, sir, but..."
213,"Well, aim lower!"
214,Find yourselves someone whose inspiration blossoms the more you lose.
215,"If the court awards them to Spain, they'll be taken to Cuba and executed."
216,"If the two lieutenants prevail, they'll most likely sell them to Spain and they'll be executed."
217,If Montes and Ruiz are successful in their campaign...
218,I'm a little confused by something.
219,What are they worth to you?
220,"We're discussing the case, not its expense."
221,"The case, of course."
222,"Well, the case is much simpler than you think, Mr. Tappan."
223,"It's like anything, isn't it? Land, livestock, heirlooms, what have you."
224,Livestock.
225,"Yes. Consider, the only way one may sell or purchase slaves is if they are born slaves, as on the plantation."
226," I'm right, aren't I?"
227, Yes.
228," So, are they?"
229," ""Are they?"" Yes. Born slaves, as on a plantation."
230,"No, we're not certain, but we very much doubt it."
231,"Well, let's say they are, and if they are, then they are possessions, and no more deserving of a criminal trial than a bookcase or a plow."
232,"Then we can all go home, can't we?"
233,"Now, on the other hand, let's say they aren't slaves."
234,"If they aren't slaves, then they were illegally acquired, weren't they?"
235,"Forget mutiny, forget piracy, forget murder and all the rest."
236,"Those are subsequent, irrelevant occurrences."
237,Ignore everything but the preeminent issue at hand.
238,The wrongful transfer of stolen goods.
239," Either way, we win."
240," Sir, this war must be waged on the battlefield of righteousness."
241,The what?
242,It would be against everything I stand for to let this deteriorate into an exercise in the vagaries of legal minutia.
243,"Well, I don't know what you're talking about, Mr. Tappan, but I'm talking about the heart of the matter."
244,As am I.
245,It is our destiny as abolitionists and as Christians to save these people.
246,"These are people, Mr. Baldwin."
247,Not livestock.
248,Did Christ hire a lawyer to get him off on technicalities?
249,"He went to the cross, nobly."
250,You know why?
251,To make a statement.
252,"To make a statement, as must we."
253,But Christ lost.
254," You, I think..."
255," No, sir, he did not."
256,"Or, at least you, Mr. Joadson, want to win, don't you?"
257, Yes.
258, I certainly do.
259,"Hell, sometimes I don't get paid unless I do."
260,Which brings us back to the earlier question of worth.
261,"Now, in order to do a better job than the attorney who represented the Son of God, I'll require $2.50 a day."
262,"Who are they, do you think?"
263,Looks like they're going to be sick.
264,They're entertainers.
265,...but why do they look so miserable?
266,You don't belong here.
267,Your table doesn't belong here.
268,This is Temne land.
269,"How do you do, sir? How do you do?"
270,You want to sit?
271,Sit over here in Mendeland.
272,"What are you doing, Temne?"
273,You want trouble?
274,Cross into our territory again.
275,What is this?
276,Get this table out of here.
277,Let me show you to Sherbroland.
278,There?
279,I'm sorry. I don't understand.
280,Excuse me. I...
281,My name is Roger Baldwin.
282,This is Theodore Joadson of the AntiSlavery Society and owner of the Forten Shipping Service.
283,"And this is Professor Gibbs, a linguist."
284,What do you want?
285,Keep talking. Get them to talk.
286,Have you seen this before?
287,I could kill you with my bare hands before you raise that sword shoulder high.
288,This belongs to you?
289,Does this...
290,No. No.
291,I need to know where you're from.
292,What did he say?
293,I didn't understand a word of it. It's gibberish.
294," He said, I think, ""Show me the map.""  Yes."
295,What do you think? Is he here to help us? Or?
296,I don't know.
297,"He reminds me of that Fula of Baoma, you know the one ...who hires himself out to scrape elephant dung from the crop rows."
298,A dungscraper might be just the kind of man we need right now.
299,"Here, Africa, is this where you're from?"
300,Africa.
301,What does he want?
302,He's an idiot. He just likes to hear himself speak.
303,Were you born in the West Indies?
304,Were you born in the West Indies?
305,All three of them are idiots.
306,What did he say?
307,He said they have to go away.
308, There they are!
309, Damnation is God's way!
310,You cannot own another human being!
311, Killers of white men!
312, Slavery is tyranny!
313,"Look, it's those miserablelooking people again."
314,God's blessing on you this morning.
315,"I'm not afraid of you, or your medicine."
316,"Yes. You place your hand on this book, and I'll pray for you."
317,"They're human beings, not animals!"
318,Slavery will kill this country!
319,"Then, in the quietude of the night, after the Spaniards attended their vespers, and were deep in virtuous sleep, the savages broke loose their collars and stole onto the deck like creatures of prey, where they fell upon the unsuspecting crew with these sabers and cane knives."
320,I cannot overstate the inhumanity of their acts...
321,Have you figured out who he is?
322,"...the savagery, the bloodshed."
323,An advisor of some kind. Maybe theirs.
324,"Unsated by the mere deaths of their victims, they went on to mutilate at least one of them..."
325,What about him?
326,...to dismember him.
327,"The simple cook, a Creole."
328,Their own kind.
329,Theirs maybe.
330,"But for the bravery of Se̱ors Ruiz and Montes, who fought their way to the stern and steered the Amistad to these shores, under constant threat of like fate, we might never have heard of this massacre, this bloodbath."
